# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	COGNACY
34347	BurmishBola	count v. 1	to count	ŋɛ̱ʔ⁵⁵	ŋ ɛ̰ ʔ ⁵⁵				962			Huang1992		962
34348	BurmishLashi	count v. 1	to count	ŋa̱ːp⁵⁵	ŋ a̰ː p ⁵⁵				962			Huang1992		962
34349	BurmishMaru	count v. 1	to count	ŋɛ̱ʔ⁵⁵	ŋ ɛ̰ ʔ ⁵⁵				962			Huang1992		962
34350	BurmishXiandao	count v. 2	to count	an³⁵	a n ³⁵				961			Huang1992		961
34652	BurmishRangoon		to count	je²²	j e ²²				1063			Huang1992		1063
35853	KirantiBahing	count (vt)	to count	hik-	h i k				1434	122861				1434
36104	MizoLushai	count (v)	to count	chhiar	tʃʰ i a r				3664	239300				3664
36105	MizoLushai	count (v)	to count	chhût	tʃʰ û t				2865	239301				2865
37222	SiniticBeijing		to count	ʂu²¹⁴	ʂ u ²¹⁴				1886		數			1886
37223	SiniticGuangzhou		to count	sou³⁵	s o u ³⁵				1886		數			1886
37224	SiniticChaozhou		to count	siou⁵³	s i o u ⁵³				1886		數			1886
37225	SiniticLonggang		to count	su³²	s u ³²				1886		數			1886
37226	SiniticJieyang		to count	siau³¹	s i a u ³¹				1886		數			1886
37227	SiniticXingning		to count	sɔɑn⁵³	s ɔ ɑ n ⁵³				1887		算			1887
37702	NagaUkhrul	count	to count	kə-cak	k ə + c a k				3412	527401				3412
37914	KirantiHayu	count, think (vtt)	to count	hi	h i				3646	121578				3646
38066	Tangut		to count	sej	s e j				10189		算			10189
38385	Karbi		to count	lakha	l a kʰ a	from :cite:Walker1925<br>page in :cite:Walker1925 238	IA		10338			Walker1925, Konnerth2014	lakha	30108
38643	Rabha	count (arch)	to count	li-xi	l i + x i				10339			Joseph2007		10339
#
1768	TibetanOldTibetan		to cry (weep)	ŋu	ŋ u				1127					1127
1797	rGyalrongJaphug		to cry (weep)	ɣɤwu	ɣ ɤ w u				1127				ɣɤwu	1127
16271	TibetanLhasa	cry	to cry (weep)	ŋu¹³	ŋ u ¹³				1127	418704		STEDT/TBL	ŋu¹³	1127
17346	JingphoJingpho	cry	to cry (weep)	khʒap³¹	kʰ ʒ a p ³¹	!			3414	418721		STEDT/TBL	khʒap³¹	3414
17411	BodicTshangla	cry	to cry (weep)	gep	g e p				3414	418709		STEDT/TBL	gep	3414
19693	rGyalrongDaofu	cry	to cry (weep)	zjo ra	z j o + r a				2863	418714		STEDT/TBL	zjo ra	2863
20332	TibetanBatang	cry	to cry (weep)	ʔɑu⁵⁵tɑuʔ⁵³	ʔ ɑ u ⁵⁵ + t ɑ u ʔ ⁵³				3250	418705		STEDT/TBL	ʔɑu⁵⁵tɑuʔ⁵³	3250
20697	rGyalrongMaerkang	cry	to cry (weep)	kɑ ŋɑ kru	k ɑ _ ŋ ɑ _ k r u				3414	418713		STEDT/TBL	kɑ ŋɑ kru	3414
22039	DengDarangTaraon	cry	to cry (weep)	khɹo⁵³	kʰ ɹ o ⁵³	not 1480 ?			3414	418724		STEDT/TBL	khɹo⁵³	3414
22125	QiangicZhaba	cry	to cry (weep)	phu³³ko⁵⁵	pʰ u ³³ + k o ⁵⁵				3414	418716		STEDT/TBL	phu³³ko⁵⁵	3414
23938	NungicDulong	cry	to cry (weep)	ŋɯ⁵³	ŋ ɯ ⁵³				1127	418722		STEDT/TBL	ŋɯ⁵³	1127
24025	LoloishLisu	cry	to cry (weep)	ŋu⁴⁴	ŋ u ⁴⁴				1127	418742		STEDT/TBL	ŋu⁴⁴	1127
24108	TaniBokar	cry	to cry (weep)	kap	k a p				3414	418726		STEDT/TBL	kap	3414
24534	TibetanXiahe	cry	to cry (weep)	ŋə	ŋ ə				1127	418706		STEDT/TBL	ŋə	1127
24985	TibetanAlike	cry	to cry (weep)	ŋə	ŋ ə				1127	418707		STEDT/TBL	ŋə	1127
24986	TibetanAlike	cry	to cry (weep)	ɣȵək tɕhə joŋ	ɣ ȵ ə k _ ? ə _ j o ŋ				2965	418753		STEDT/TBL	ɣȵək tɕhə joŋ	2965
25190	DengYidu	cry	to cry (weep)	ɑ⁵⁵tɕɑ⁵⁵	ɑ ⁵⁵ + tɕ ɑ ⁵⁵				3010	418727		STEDT/TBL	ɑ⁵⁵tɕɑ⁵⁵	3010
30333	KirantiKhaling		to cry (weep)	ŋok	ŋ o k				29707					29707
30334	KirantiLimbu		to cry (weep)	haːp	h aː p				3414					3414
31051	SiniticOldChinese		to cry (weep)	kr̥əp	k r̥ ə p				3414					3414
31229	BurmishOldBurmese		to cry (weep)	ṅuiv	? ui v				1127			Hill2016		1127
31581	KhroskyabsWobzi		to cry (weep)	ʁbə̂	ʁ b ə̂				3086			Lai2016		3086
31834	ChepangChepang	cry, weep	to cry (weep)	kryap-	k r j a p				3414	479727		Caughley2000		3414
32099	GaroGaro	cry; wail; weep (vi)	to cry (weep)	grap-a	g r a p + a				3414	466240		Burling2003		3414
32573	KirantiThulung		to cry (weep)	khrammu	kʰ r a p				3414					3414
32672	ChinHakha	cry (v.)	to cry (weep)	trap-I, traʔ-II	t r a p + t r a ʔ				3414			VanBik2014		3414
33134	TibetoKinauriBunan	weep (single person)	to cry (weep)	tjo	t j o				304			Widmer2014		304
33346	TibetoKinauriByangsi	weep (v.)	to cry (weep)	te-mo	t e + m o				304	541840		Sharma2003		304
33574	TibetoKinauriRongpo	cry (vi.) (IA)	to cry (weep)	aRək-	a ɽ ə k				570	546687		Sharma2003a		570
33798	KirantiKulung	count (vt-1 [1: Nir- ])	to cry (weep)	Nirma	ŋ i r m a	Nepali: gannu. (Tolsma1999)			3318			Tolsma1999		3318
33884	KirantiBantawa	to cry, weep	to cry (weep)	kʰapma (kʰaptu)	? a p				3414			Jongens2009:440		3414
34893	BurmishLashi	cry	to cry (weep)	ŋaːu³¹	ŋ aː u ³¹				1127			Huang1992		1127
34943	BurmishXiandao	cry	to cry (weep)	ŋau⁵⁵	ŋ a u ⁵⁵				1127			Huang1992		1127
35034	BurmishBola	cry	to cry (weep)	ŋau⁵⁵	ŋ a u ⁵⁵				1127			Huang1992		1127
35093	BurmishAchang	cry	to cry (weep)	ŋau⁵⁵	ŋ a u ⁵⁵				1127			Huang1992		1127
35129	BurmishMaru	cry	to cry (weep)	ŋuk³¹	ŋ u k ³¹				1127			Huang1992		1127
35193	BurmishRangoon	cry	to cry (weep)	ŋo²²	ŋ o ²²				1127			Huang1992		1127
35244	BurmishAtsi	cry	to cry (weep)	ŋau⁵¹	ŋ a u ⁵¹				1127			Huang1992		1127
35854	KirantiBahing	weep (vi)	to cry (weep)	ŋɔk-	ŋ ɔ k				29707	122042				29707
36106	MizoLushai	cry (weep)	to cry (weep)	t̥ap	ʈ a p				3414	239489				3414
37228	SiniticBeijing	weep, cry	to cry (weep)	kʰu⁵⁵	kʰ u ⁵⁵			哭	1888		哭	BeijingDaxue1964		1888
37230	SiniticChaozhou		to cry (weep)	kʰau⁵³	kʰ a u ⁵³				1889		囗			1889
37231	SiniticLonggang		to cry (weep)	kiau⁵⁵tsɔi⁵⁵	k i a u ⁵⁵ ts ɔ i ⁵⁵				3169		叫囗			3169
37232	SiniticJieyang		to cry (weep)	kʰau³¹	kʰ a u ³¹				1889		囗			1889
37233	SiniticXingning		to cry (weep)	kiɑɔ⁵³	k i ɑ ɔ ⁵³				3169		叫			3169
37234	SiniticGuangzhou		to cry (weep)	ham³³	h a m ³³				1891		喊			1891
37703	NagaUkhrul	weep, cry	to cry (weep)	kə-cap	k ə + c a p	cap 'weep'=Garo grap, cp. 'wing', Ukhrul cang, Garo grang'			3414	525768				3414
37978	Tangut		to cry (weep)	ŋwu	ŋ w u				1127		哭			1127
38191	Tangut		to cry (weep)	lwu.	l w u./u				10190		泣			10190
38291	Karbi		to cry (weep)	chirú	ch i r ú	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «(=weep) cheru, kin[...]» (page: 242)			10340			Walker1925, Konnerth2014	(=weep) cheru, kin[...]	10340
38671	Rabha	cry	to cry (weep)	kʰap	kʰ a p				3414			Joseph2007		3414
#
1927	TibetanOldTibetan	die	to die	ɕi-	ɕ i			死	163		死		ɕi-	163
1940	KirantiKhaling	die	to die	mit-	m i t +			死	2227		死		mit-	2227
1941	KirantiLimbu	die	to die	si-	s i +			死	163		死		si-	163
1956	rGyalrongJaphug	die	to die	si	s i			死	163		死		si	163
1960	Tangut	die	to die	sji²	s j i ²			死	163		死		sji²	163
17456	JingphoJingpho	die	to die	si³³	s i ³³				163	426578		STEDT/TBL	si³³	163
18462	rGyalrongMaerkang	die	to die	kɑ ʃi	k ɑ _ ʃ i				163	426570		STEDT/TBL	kɑ ʃi	163
19813	rGyalrongDaofu	die	to die	də shɛ	d ə + sʰ ɛ				163	426571		STEDT/TBL	də shɛ	163
19888	BodicTshangla	die	to die	ɕi	ɕ i				163	426566		STEDT/TBL	ɕi	163
21556	TibetanLhasa	die	to die	ɕi⁵⁵	ɕ i ⁵⁵				163	426561		STEDT/TBL	ɕi⁵⁵	163
22093	DengDarangTaraon	die	to die	ɕi⁵⁵	ɕ i ⁵⁵				163	426581		STEDT/TBL	ɕi⁵⁵	163
22240	QiangicZhaba	die	to die	tə⁵⁵ ʂə⁵⁵	t ə ⁵⁵ _ ʂ ə ⁵⁵				163	426573		STEDT/TBL	tə⁵⁵ ʂə⁵⁵	163
22265	NungicDulong	die	to die	ɕi⁵³	ɕ i ⁵³				163	426579		STEDT/TBL	ɕi⁵³	163
22713	TibetanBatang	die	to die	xhi⁵³	? i ⁵³				163	426562		STEDT/TBL	xhi⁵³	163
22904	TibetanXiahe	die	to die	xhə	? ə				163	426563		STEDT/TBL	xhə	163
24127	LoloishLisu	die	to die	ʃi³³	ʃ i ³³				163	426599		STEDT/TBL	ʃi³³	163
24218	TaniBokar	die	to die	ɕiː	ɕ iː				163	426583		STEDT/TBL	ɕiː	163
24219	TaniBokar	die	to die	keː	k eː				2837	426612		STEDT/TBL	keː	2837
25075	TibetanAlike	die	to die	xhə	? ə	?			163	426564		STEDT/TBL	xhə	163
25244	DengYidu	die	to die	ɕi⁵⁵	ɕ i ⁵⁵				163	426584		STEDT/TBL	ɕi⁵⁵	163
30796	SiniticOldChinese		to die	sijʔ	s i j ʔ			死	163		死	SagartMa2016	*sijʔ	163
31230	BurmishOldBurmese		to die	siy	s i j				163			Hill2016		163
31585	KhroskyabsWobzi		to die	sə̂	s ə̂				163			Lai2016		163
31839	ChepangChepang	die	to die	si-	s i				163	486649		Caughley2000		163
32103	GaroGaro	dark of moon; die; settle legal case (vi)	to die	si-a	s i + a				163	467666		Burling2003		163
32574	KirantiThulung		to die	simu	s i				163					163
32676	ChinHakha	die (v.)	to die	1. thih;	tʰ îi/i + tʰ i ʔ	[full entry: 2. duh tuk; e.g. I am dying to go with you = Nangmah sin kal ka duh tuk.]			163			VanBik2014		163
32952	TibetoKinauriBunan	die	to die	ɕit	ɕ i t	Comment (by Widmer2014): «WT 'chi - shi - 'chi / PTB səy»			163			Widmer2014		163
33159	TibetoKinauriBunan	die	to die	ʈoŋs	ʈ o ŋ s	Comment (by Widmer2014): «WT 'grongs, grongs, 'grongs»			317			Widmer2014		317
33347	TibetoKinauriByangsi	die, be extinguished	to die	hicimo	h i c/tʃ i m o				163	541825		Sharma2003		163
33575	TibetoKinauriRongpo	die, extinguish	to die	sis-, sisc-	s i s				163	547391		Sharma2003a		163
33799	KirantiKulung	die (vi-3 [1: si:- 2: si-])	to die	sima	s i m a	Nepali: marnu. (Tolsma1999)			163			Tolsma1999		163
33888	KirantiBantawa	to die, to go out (of fire)	to die	sɨma	s ɨ				163			Jongens2009:461		163
34382	BurmishBola	die	to die	ʃɿ⁵⁵	ʃ ɿ ⁵⁵				163			Huang1992		163
34385	BurmishLashi	die	to die	ʃeːi³³	ʃ eː i ³³				163			Huang1992		163
34387	BurmishMaru	die	to die	ʃik³¹	ʃ i k ³¹				163			Huang1992		163
34388	BurmishXiandao	die	to die	ʂɿ⁵⁵	ʂ ɿ ⁵⁵				163			Huang1992		163
34609	BurmishRangoon		to die	tθe²²	tθ e ²²				163			Huang1992		163
35855	KirantiBahing	die (v)	to die	bɛk-	b ɛ k				3265	122475				3265
35856	KirantiBahing	die (v)	to die	hett-	h e tː				1435	122870				1435
36107	MizoLushai	die	to die	thi	tʰ i				163	171825				163
37235	SiniticBeijing	die	to die	sɿ²¹⁴	s ɿ ²¹⁴			死	163		死	BeijingDaxue1964		163
37236	SiniticGuangzhou	die	to die	sei³⁵	s e i ³⁵			死	163		死	BeijingDaxue1964		163
37237	SiniticChaozhou		to die	si⁵³	s i ⁵³				163		死			163
37238	SiniticLonggang		to die	si³²	s i ³²				163		死			163
37239	SiniticJieyang		to die	si³¹	s i ³¹				163		死			163
37240	SiniticXingning		to die	sɿ²¹	s ɿ ²¹				163		死			163
37241	SiniticXingning		to die	paʔ⁵	p a ʔ ⁵				3173		囗			3173
37704	NagaUkhrul	die	to die	kə-tʰi	k ə + tʰ i				163	526757				163
37915	KirantiHayu	die (vi)	to die	met	m e t				2227	121238				2227
38400	Karbi		to die	thì	tʰ ì	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «thi(-det, -lot, -tang)» (page: 252)			163			Walker1925, Konnerth2014	thi(-det, -lot, -tang)	163
38645	Rabha	die	to die	si	s i				163			Joseph2007		163
38707	BurmishAchang		to die	ʂɿ⁵⁵	ʂ ɿ ⁵⁵				163					163
38781	BurmishAtsi		to die	ʃi⁵¹	ʃ i ⁵¹				163					163
#
1980	TibetanOldTibetan		to dig	rko	r k o			挖	2548					2548
2009	rGyalrongJaphug		to dig	lɣa	l ɣ a			挖	3223				lɣa	3223
17489	JingphoJingpho	dig / scoop out	to dig	thu³¹	tʰ u ³¹	also in Proto-northern Naga			711	428790		STEDT/TBL	thu³¹	711
17490	JingphoJingpho	dig / scoop out	to dig	tʃe̱ʔ⁵⁵	tʃ e̠ ʔ ⁵⁵				2562	428823		STEDT/TBL	tʃe̱ʔ⁵⁵	2562
17539	BodicTshangla	dig / scoop out	to dig	bak	b a k				2636	428778		STEDT/TBL	bak	2636
18487	rGyalrongMaerkang	dig / scoop out	to dig	kɑ lwɑ	k ɑ _ l w ɑ				3223	428782		STEDT/TBL	kɑ lwɑ	3223
18589	TibetanAlike	dig / scoop out	to dig	wku	w k u	!			2548	428776		STEDT/TBL	wku	2548
19841	rGyalrongDaofu	dig / scoop out	to dig	nqhu ra	n qʰ u + r a	!			3483	428783		STEDT/TBL	nqhu ra	3483
20207	NungicDulong	dig / scoop out	to dig	du⁵³	d u ⁵³				711	428791		STEDT/TBL	du⁵³	711
20470	TibetanBatang	dig / scoop out	to dig	kᴜ⁵³	k ? ⁵³				2548	428774		STEDT/TBL	kᴜ⁵³	2548
22113	DengDarangTaraon	dig / scoop out	to dig	uɑ⁵⁵	u ɑ ⁵⁵				2386	428793		STEDT/TBL	uɑ⁵⁵	2386
22270	QiangicZhaba	dig / scoop out	to dig	ʌ³³ vʐe⁵⁵	ʌ ³³ _ v ʐ e ⁵⁵	!			2426	428785		STEDT/TBL	ʌ³³ vʐe⁵⁵	2426
22926	TibetanXiahe	dig / scoop out	to dig	hko	h k o	!			2548	428775		STEDT/TBL	hko	2548
23489	TibetanLhasa	dig / scoop out	to dig	ko⁵⁵	k o ⁵⁵				2548	428773		STEDT/TBL	ko⁵⁵	2548
24160	LoloishLisu	dig / scoop out	to dig	du³¹	d u ³¹				711	428811		STEDT/TBL	du³¹	711
24257	TaniBokar	dig / scoop out	to dig	koː	k oː				2548	428795		STEDT/TBL	koː	2548
25096	TibetanAlike	dig / scoop out	to dig	rko	r k o	!			2548	428822		STEDT/TBL	rko	2548
25259	DengYidu	dig / scoop out	to dig	uɑ⁵⁵	u ɑ ⁵⁵				2386	428796		STEDT/TBL	uɑ⁵⁵	2386
30336	KirantiKhaling		to dig	dha	dh a				711					711
30337	KirantiLimbu		to dig	tɔ	t ɔ				711					711
30797	SiniticOldChinese		to dig	got	g o t	perhaps also *[g]ut		挖	2722		掘	SagartMa2016	*[g]ot	2722
31231	BurmishOldBurmese		to dig	thūḥ	tʰ ū ?				711			Hill2016		711
31586	KhroskyabsWobzi		to dig	vlâ	v l â				3223			Lai2016		3223
31840	ChepangChepang	dig (with instrument, esp. a digging stick)	to dig	dyawʔ-	d j a w ʔ	?			711	482965		Caughley2000		711
32104	GaroGaro	dig (vt)	to dig	bak-a	b a k a				2636	465332		Burling2003		2636
32575	KirantiThulung		to dig	kʌ:mu	k ʌ k	k ʌ: m u			4093					4093
32677	ChinHakha	dig (v.)	to dig	vawlei i khor cawh , aalu phuk	ts â/a w + ts o ʔ				1569			VanBik2014		1569
32986	TibetoKinauriBunan	dig out ("fieldcrops buried in the ground")	to dig	groŋ	g r o ŋ				864			Widmer2014		864
33348	TibetoKinauriByangsi	dig, scratch	to dig	kwàmo	k w à m o				2548	541929		Sharma2003		2548
33576	TibetoKinauriRongpo	dig	to dig	khɔN-	kʰ ɔ ɳ				571	546959		Sharma2003a		571
33800	KirantiKulung	dig (vt-8 [1: dɔi- 2: dɔ- 3: dǝi- 4: dǝ- 5: dui- 6: du- 7: da- 8: dɔk-])	to dig	dɔma	d ɔ m a	Nepali: khannu. (Tolsma1999)			711			Tolsma1999		711
33889	KirantiBantawa	to dig esp. with short handled spade; to peck (as of a bird with it’s beak).	to dig	dʰokma (dʰoktu)	dʱ o k t				2591			Jongens2009:428		2591
34395	BurmishAtsi	dig	to dig	khai²¹	kʰ a i ²¹	bad concept			3130			Huang1992		3130
34396	BurmishLashi	dig / scoop out v.	to dig	tuː³³	t uː ³³	bad concept			711			Huang1992		711
34398	BurmishXiandao	dig / scoop out v.	to dig	tu³¹	t u ³¹	bad concept			711			Huang1992		711
34399	BurmishAchang	dig / scoop out v.	to dig	tu³¹	t u ³¹	bad concept			711			Huang1992		711
34401	BurmishBola	dig / scoop out v.	to dig	khøʔ³¹	kʰ ø ʔ ³¹	bad concept			3130			Huang1992		3130
34641	BurmishMaru	dig / scoop out v.	to dig	tau³⁵	t a u ³⁵	bad concept			711			Huang1992		711
34647	BurmishRangoon		to dig	tu⁵⁵	t u ⁵⁵	bad concept			711			Huang1992		711
35857	KirantiBahing	dig (? what) (v)	to dig	phynt-	pʰ y n t				1436	122454				1436
36108	MizoLushai	dig	to dig	lai	l a i				1568	240020				1568
36109	MizoLushai	dig	to dig	cho	tʃ o				1569	240021				1569
37243	SiniticBeijing		to dig	ʋa⁵⁵	ʋ a ⁵⁵				1894		挖			1894
37244	SiniticGuangzhou		to dig	wat³	w a t ³				1894		挖			1894
37245	SiniticLonggang		to dig	vat³	v a t ³				1894		挖			1894
37246	SiniticJieyang		to dig	liu¹¹	l i u ¹¹				1895		囗			1895
37247	SiniticXingning		to dig	wa⁴⁵	w a ⁴⁵	mising coda	< Mand		1894		挖			30109
37705	NagaUkhrul	dig	to dig	kə-cuj	k ə + c u j				3416	526652				3416
37996	Tangut		to dig	luu	l uː				10191		掘			10191
38310	Karbi		to dig	phùr	pʰ ù r	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «dug, petuk, rok» (page: 252)			10342			Walker1925, Konnerth2014	dug, petuk, rok	10342
38648	Rabha	dig / scoop out	to dig	pap	p a p				10341			Joseph2007		10341
#
2192	TibetanOldTibetan	drink	to drink	ɴtʰuŋ, btuŋs	ɴ tʰ u ŋ			喝	2228		飲		ɴtʰuŋ, btuŋs	2228
2205	KirantiKhaling	drink	to drink	tuŋ-	t u ŋ +			喝	2228		飲		tuŋ-	2228
2206	KirantiLimbu	drink	to drink	thuŋ-	tʰ u ŋ +			喝	2228		飲		thuŋ-	2228
2221	rGyalrongJaphug	drink	to drink	tsʰi	tsʰ i			喝	2416		飲		tsʰi	2416
2225	Tangut	drink	to drink	thji²	tʰ j i ²			喝	2416		飲		thji²	2416
17273	JingphoJingpho	drink	to drink	luʔ³¹	l u ʔ ³¹				3226	413604		STEDT/TBL	luʔ³¹	3226
18641	TibetanLhasa	drink	to drink	thuŋ⁵⁵	tʰ u ŋ ⁵⁵				2228	413588		STEDT/TBL	thuŋ⁵⁵	2228
18981	BodicTshangla	drink	to drink	dʑam	dʑ a m				3865	413593		STEDT/TBL	dʑam	3865
22013	DengDarangTaraon	drink	to drink	tim³⁵	t i m ³⁵				2347	413607		STEDT/TBL	tim³⁵	2347
22743	TibetanXiahe	drink	to drink	thoŋ	tʰ o ŋ				2228	413590		STEDT/TBL	thoŋ	2228
23442	NungicDulong	drink	to drink	ɑʔ⁵⁵	ɑ ʔ ⁵⁵				2660	413605		STEDT/TBL	ɑʔ⁵⁵	2660
23957	LoloishLisu	drink	to drink	do³³	d o ³³				2228	413625		STEDT/TBL	do³³	2228
24032	TaniBokar	drink	to drink	tɯŋ	t ɯ ŋ				2228	413609		STEDT/TBL	tɯŋ	2228
24313	rGyalrongMaerkang	drink	to drink	kɑ mot	k ɑ _ m o t				2857	413597		STEDT/TBL	kɑ mot	2857
25067	TibetanAlike	drink	to drink	thoŋ	tʰ o ŋ				2228	413591		STEDT/TBL	thoŋ	2228
25123	TibetanBatang	drink	to drink	thû⁵⁵	tʰ û ⁵⁵				2228	413589		STEDT/TBL	thû⁵⁵	2228
25166	DengYidu	drink	to drink	tioŋ⁵⁵	t i o ŋ ⁵⁵				2228	413610		STEDT/TBL	tioŋ⁵⁵	2228
25336	QiangicZhaba	drink	to drink	kʌ³³thɪ⁵⁵	k ʌ ³³ + tʰ ɪ ⁵⁵				2416	413600		STEDT/TBL	kʌ³³thɪ⁵⁵	2416
25584	rGyalrongDaofu	drink	to drink	thi	tʰ i				2416	413598		STEDT/TBL	thi	2416
30802	SiniticOldChinese		to drink	qumʔ	q u m ʔ			喝	1898		飲	SagartMa2016	*q(r)[u]mʔ	1898
31232	BurmishOldBurmese		to drink	so₂k	s ? k				1068			Hill2016		1068
31590	KhroskyabsWobzi		to drink	tʰê	tʰ ê				2416			Lai2016		2416
31844	ChepangChepang	drink, imbibe, suck fruit, smoke (cigarette, etc.)	to drink	tuŋ-	t u ŋ				2228	482076		Caughley2000		2228
32108	GaroGaro	drink; smoke (vt)	to drink	ring-a	r i ŋ + a				3322	467493		Burling2003		3322
32576	KirantiThulung		to drink	ɖu:mu	ɖ u ŋ				2228					2228
32681	ChinHakha	drink (v.)	to drink	din	d i n	[full entry: ]			4122			VanBik2014		4122
33149	TibetoKinauriBunan	drink	to drink	tuŋ	t u ŋ	Comment (by Widmer2014): «WT 'thung / PTB *daŋ ~ *doŋ»			2228			Widmer2014		2228
33349	TibetoKinauriByangsi	drink	to drink	tuŋ◦mo	t u ŋ + m o				2228	542487		Sharma2003		2228
33577	TibetoKinauriRongpo	drink	to drink	tũ-	t ũ				2228	547505		Sharma2003a		2228
33801	KirantiKulung	drink (vt-4 [1: duN- 2: duNN- 3: du:-])	to drink	du:ma	d uː m a	Nepali: piunu. (Tolsma1999)			2228			Tolsma1999		2228
33892	KirantiBantawa	to drink	to drink	duŋma (duŋu)	d u ŋ				2228			Jongens2009:425		2228
33893	KirantiBantawa	to drink; usage for specific liquids	to drink	hopma (hoptu)	h o p t				1897			Jongens2009:432		1897
34667	BurmishRangoon		to drink	tθɑuʔ⁴	tθ ɑ u ʔ ⁴				1068			Huang1992		1068
34861	BurmishBola	drink v.	to drink	ʃauʔ⁵⁵	ʃ a u ʔ ⁵⁵				1068			Huang1992		1068
34864	BurmishLashi	drink v.	to drink	ʃuːk⁵⁵	ʃ uː k ⁵⁵				1068			Huang1992		1068
34870	BurmishMaru	drink v.	to drink	ʃauk⁵⁵	ʃ a u k ⁵⁵				1068			Huang1992		1068
36110	MizoLushai	drink (v)	to drink	in	i n	cognate with 飲？ 'house' is also in, suggesting the change im > in in Lushai. LS.			1898	240340				1898
36111	MizoLushai	drink (v)	to drink	lem	l e m				3891	240341				3891
37248	SiniticBeijing	drink	to drink	xɯɤ⁵⁵	x ɯ ɤ ⁵⁵			喝	1897		喝	BeijingDaxue1964		1897
37249	SiniticGuangzhou	drink	to drink	jɐm³⁵	j ɐ m ³⁵			飲	1898		飲	BeijingDaxue1964		1898
37251	SiniticLonggang		to drink	jɪn³³	j ɪ n ³³				1898		飲			1898
37253	SiniticXingning		to drink	ʂɿʔ⁵	ʂ ɿ ʔ ⁵				1899		食			1899
37254	SiniticChaozhou		to drink	lim³³	l i m ³³				3180		囗			3180
37255	SiniticJieyang		to drink	luʔ³	l u ʔ ³				1900		囗			1900
37706	NagaUkhrul	drink	to drink	kʰə-maŋ	kʰ ə + m a ŋ				3417	525756				3417
37916	KirantiHayu	drink (except water) (vr, vt)	to drink	tun	t u n				2228	120699				2228
38429	Karbi		to drink	jùn	j ù n	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «jun[...]» (page: 260)			10345			Walker1925, Konnerth2014	jun[...]	10345
38670	Rabha	drink	to drink	rɨŋ	r ɨ ŋ				3322			Joseph2007		3322
38708	BurmishAchang		to drink	ʂoʔ⁵⁵	ʂ o ʔ ⁵⁵				1068					1068
38753	BurmishXiandao		to drink	ʂuʔ⁵⁵	ʂ u ʔ ⁵⁵				1068					1068
38782	BurmishAtsi		to drink	ʃuʔ⁵⁵	ʃ u ʔ ⁵⁵				1068					1068
#
2457	TibetanOldTibetan	eat	to eat	za, zos	z a			吃	3419		食		za, zos	3419
2470	KirantiKhaling	eat	to eat	ʣɵ-	dz ɵ +			吃	3419		食		ʣɵ-	3419
2471	KirantiLimbu	eat	to eat	ca-	c a +			吃	3419		食		ca-	3419
2486	rGyalrongJaphug	eat	to eat	ndza	ⁿdz a			吃	3419		食		ndza	3419
2490	Tangut	eat	to eat	dzji¹	d z j i ¹			吃	3419		食		dzji¹	3419
17280	BodicTshangla	eat (meat, corn, etc.)	to eat	ŋam	ŋ a m				3212	405893		STEDT/TBL	ŋam	3212
17819	JingphoJingpho	eat	to eat	ʃa⁵⁵	ʃ a ⁵⁵	Jingpo sh- < *ts-, compare sha 'son'=子			3419	405904		STEDT/TBL	ʃa⁵⁵	3419
18138	rGyalrongMaerkang	eat	to eat	kɑ zɑ	k ɑ _ z ɑ				3419	405896		STEDT/TBL	kɑ zɑ	3419
18501	BodicTshangla	eat (rice, etc.)	to eat	za	z a				3419	405935		STEDT/TBL	za	3419
18528	TibetanLhasa	eat	to eat	sa¹³	s a ¹³				3419	405889		STEDT/TBL	sa¹³	3419
19472	rGyalrongDaofu	eat	to eat	ngə	n g ə	!			1141	405897		STEDT/TBL	ngə	1141
19925	TibetanBatang	eat	to eat	sa²³¹	s a ²³¹				3419	405890		STEDT/TBL	sa²³¹	3419
21943	QiangicZhaba	eat	to eat	ke⁵⁵tsɿ³³	k e ⁵⁵ + ts ɿ ³³				3419	405899		STEDT/TBL	ke⁵⁵tsɿ³³	3419
22686	TibetanXiahe	eat	to eat	sa	s a				3419	405891		STEDT/TBL	sa	3419
22790	NungicDulong	eat	to eat	kɑi⁵³	k ɑ i ⁵³				1141	405905		STEDT/TBL	kɑi⁵³	1141
23931	TaniBokar	eat	to eat	doː	d oː		doubtful		2779	405909		STEDT/TBL	doː	30110
24792	DengDarangTaraon	eat	to eat	thɑ⁵³	tʰ ɑ ⁵³		doubtful		2779	405907		STEDT/TBL	thɑ⁵³	30111
24861	TibetanAlike	eat	to eat	sæ	s æ				3419	405892		STEDT/TBL	sæ	3419
25124	DengYidu	eat	to eat	hɑ⁵³	h ɑ ⁵³				2999	405910		STEDT/TBL	hɑ⁵³	2999
25468	LoloishLisu	eat	to eat	dzɑ³¹	dz ɑ ³¹				3419	405924		STEDT/TBL	dzɑ³¹	3419
