# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALMS	NOTE	BORROWING	CHINESE	COGID	COGS	HANZI	MORPHEME_STRUCTURE	ALIGNMENT	CONSENSUS
34943	BurmishXiandao	cry	to cry (weep)	ŋau⁵⁵	ŋ a u ⁵⁵	ŋ a u ⁵⁵				1127	32		cry	ŋ a - u ⁵⁵	ŋ u
35093	BurmishAchang	cry	to cry (weep)	ŋau⁵⁵	ŋ a u ⁵⁵	ŋ a u ⁵⁵				1127	32		cry	ŋ a - u ⁵⁵	ŋ u
35129	BurmishMaru	cry	to cry (weep)	ŋuk³¹	ŋ u k ³¹	ŋ u k ³¹				1127	32			ŋ u k - ³¹	ŋ u
35244	BurmishAtsi	cry	to cry (weep)	ŋau⁵¹	ŋ a u ⁵¹	ŋ a u ⁵¹				1127	32		cry	ŋ a - u ⁵¹	ŋ u
35854	KirantiBahing	weep (vi)	to cry (weep)	ŋɔk-	ŋ ɔ k	- ŋ ɔ k				1127				ŋ ɔ k - -	ŋ u
37228	SiniticBeijing	weep, cry	to cry (weep)	kʰu⁵⁵	kʰ u ⁵⁵	kʰ u ⁵⁵			哭	1888	30	哭	to-30	kʰ u - ⁵⁵	h u k ⁵⁵
37230	SiniticChaozhou		to cry (weep)	kʰau⁵³	kʰ a u ⁵³	kʰ a u ⁵³				1889	920	囗	to-920	kʰ a u ⁵³	kʰ a u ³¹
37232	SiniticJieyang		to cry (weep)	kʰau³¹	kʰ a u ³¹	kʰ a u ³¹				1889	920	囗	to-920	kʰ a u ³¹	kʰ a u ³¹
37234	SiniticGuangzhou		to cry (weep)	ham³³	h a m ³³	h a m ³³				1891	921	喊	to-921	h a m ³³	ham³³
37978	Tangut		to cry (weep)	ŋwu	ŋ wu					1127		哭		ŋ - wu - -	ŋ u
22125	QiangicZhaba	cry	to cry (weep)	phu³³ko⁵⁵	ph u ³³ ◦ k o ⁵⁵	) ph u ³³ ◦ k o ⁵⁵				760				- - - ph u ³³ - - ◦ k - - o - ⁵⁵ - - -	k a p
38671	Rabha	cry	to cry (weep)	kʰap	kʰ a p					760				- - - - - - - - - kʰ - - a p - - - -	k a p
17411	BodicTshangla	cry	to cry (weep)	gep	g e p	) g e p				760				- - - - - - - - - g - - e p - - - -	k a p
22039	DengDarangTaraon	cry	to cry (weep)	khɹo⁵³	kh ɹ o ⁵³	) kh ɹ o ⁵³	not 1480 ?			760				- - - - - - - - - kh ɹ - o - ⁵³ - - -	k a p
23938	NungicDulong	cry	to cry (weep)	ŋɯ⁵³	ŋ ɯ ⁵³	ŋ ɯ ⁵³				1127				ŋ ɯ - - ⁵³	ŋ u
24025	LoloishLisu	cry	to cry (weep)	ŋu⁴⁴	ŋ u ⁴⁴	ŋ u ⁴⁴				1127				ŋ u - - ⁴⁴	ŋ u
24108	TaniBokar	cry	to cry (weep)	kap	k a p	) k a p				760				- - - - - - - - - k - - a p - - - -	k a p
19693	rGyalrongDaofu	cry	to cry (weep)	zjo ra	z j o + r a	z j o + r a				2863				z j o + r a	zjo ra
24534	TibetanXiahe	cry	to cry (weep)	ŋə	ŋ ə	- ŋ ə				1127				ŋ ə - - -	ŋ u
24985	TibetanAlike	cry	to cry (weep)	ŋə	ŋ ə	- ŋ ə				1127				ŋ ə - - -	ŋ u
24986	TibetanAlike	cry	to cry (weep)	ɣȵək tɕhə joŋ	ɣ ȵ ə k _ tɕh ə _ j o ŋ	ɣ ȵ ə k _ tɕh ə _ j o ŋ				2965				ɣ ȵ ə k _ tɕh ə _ j o ŋ	ɣȵək tɕhə joŋ
25190	DengYidu	cry	to cry (weep)	ɑ⁵⁵tɕɑ⁵⁵	ɑ ⁵⁵ ◦ tɕ ɑ ⁵⁵	ɑ ⁵⁵ ◦ tɕ ɑ ⁵⁵				3010				ɑ ⁵⁵ ◦ tɕ ɑ ⁵⁵	ɑ⁵⁵tɕɑ⁵⁵
36106	MizoLushai	cry (weep)	to cry (weep)	t̥ap	ʈ a p	) ʈ a p				760				- - - - - - - - - - ʈ - a p - - - -	k a p
20697	rGyalrongMaerkang	cry	to cry (weep)	kɑ ŋɑ kru	k ɑ _ ŋ ɑ _ k r u	) k ɑ _ ŋ ɑ _ k r u				760				k ɑ _ - - - ŋ ɑ _ k r - u - - - - -	k a p
37229	SiniticGuangzhou	weep, cry	to cry (weep)	hʊk⁵	h ʊ k ⁵	h ʊ k ⁵			哭	1888	30	哭	to-3?	h ʊ k ⁵	h u k ⁵⁵
37231	SiniticLonggang		to cry (weep)	kiau⁵⁵tsɔi⁵⁵	k i a u ⁵⁵ ts ɔ i ⁵⁵	) k i a u ⁵⁵ ts ɔ i ⁵⁵				3169	807 1266	叫囗	to-807 _to-1266	k i a u ⁵⁵ ts ɔ i ⁵⁵	k i ɑ ɔ ⁵⁵ ts ɔ ⁵⁵
37233	SiniticXingning		to cry (weep)	kiɑɔ⁵³	k i ɑ ɔ ⁵³	) k i ɑ ɔ ⁵³				3169	807	叫	to-807	k i ɑ ɔ ⁵³ - - - -	k i ɑ ɔ ⁵⁵ ts ɔ ⁵⁵
1768	TibetanOldTibetan		to cry (weep)	ŋu	ŋ u	- ŋ u				1127				ŋ u - - -	ŋ u
1797	rGyalrongJaphug		to cry (weep)	ɣɤwu	ɣ ɤ w u	- ɣ ɤ w u				1127				ɣ ɤ w u -	ŋ u
20332	TibetanBatang	cry	to cry (weep)	ʔɑu⁵⁵tɑuʔ⁵³	ʔ ɑ u ⁵⁵ ◦ t ɑ u ʔ ⁵³	ʔ ɑ u ⁵⁵ ◦ t ɑ u ʔ ⁵³				3250				ʔ ɑ u ⁵⁵ ◦ t ɑ u ʔ ⁵³	ʔɑu⁵⁵tɑuʔ⁵³
17346	JingphoJingpho	cry	to cry (weep)	khʒap³¹	kh ʒ a p ³¹	) kh ʒ a p ³¹	!			760				- - - - - - - - - kh ʒ - a p ³¹ - - -	k a p
37703	NagaUkhrul	weep, cry	to cry (weep)	kə-cap	k ə + c a p	k ə + c a p				3414				k ə + c a p	kə-cap
35034	BurmishBola	cry	to cry (weep)	ŋau⁵⁵	ŋ a u ⁵⁵	ŋ a u ⁵⁵				1127	32		cry	ŋ a - u ⁵⁵	ŋ u
30333	KirantiKhaling		to cry (weep)	ŋok	ŋ o k	- ŋ o k				1127				ŋ o k - -	ŋ u
30334	KirantiLimbu		to cry (weep)	haːp	h aː p	) h aː p				760				- - - - - - - - - - h - aː p - - - -	k a p
35193	BurmishRangoon	cry	to cry (weep)	ŋo²²	ŋ o ²²	ŋ o ²²				1127	32			ŋ o - - ²²	ŋ u
31051	SiniticOldChinese		to cry (weep)	kr̥əp	k r̥ ə p	) k r̥ ə p				760			to-1267	- - - - - - - - - k r̥ - ə p - - - -	k a p
31229	BurmishOldBurmese		to cry (weep)	ṅuiv	ṅ ui v	- ṅ ui v				1127				ṅ ui v - -	ŋ u
31581	KhroskyabsWobzi		to cry (weep)	ʁbə̂	ʁ b ə̂	ʁ b ə̂				3086				ʁ b ə̂	ʁbə̂
38291	Karbi		to cry (weep)	chirú	ch i r ú		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «(=weep) cheru, kin[...]» (page: 242)			10340				ch i r ú	chirú
31834	ChepangChepang	cry, weep	to cry (weep)	kryap-	k r j a p	) k r j a p				760				- - - - - - - - - k r j a p - - - -	k a p
33798	KirantiKulung	count (vt-1 [1: Nir- ])	to cry (weep)	Nirma	ŋ i r m a	- ŋ i r m a	Nepali: gannu. (Tolsma1999)			3318				ŋ i r m a	Nirma
32099	GaroGaro	cry; wail; weep (vi)	to cry (weep)	grap-a	g r a p + a	) g r a p + a				760				- - - - - - - - - g r - a p + - a -	k a p
38191	Tangut		to cry (weep)	lwu.	l wu.					10190		泣		l wu.	lwu.
32573	KirantiThulung		to cry (weep)	khrammu	kh r a p	) kh r a p				760				- - - - - - - - - kh r - a p - - - -	k a p
16271	TibetanLhasa	cry	to cry (weep)	ŋu¹³	ŋ u ¹³	ŋ u ¹³				1127				ŋ u - - ¹³	ŋ u
32672	ChinHakha	cry (v.)	to cry (weep)	trap-I, traʔ-II	tr a p + tr a ʔ	) tr a p + tr a ʔ				760				- - - - - - - - - - tr - a p + tr a ʔ	k a p
#
32952	TibetoKinauriBunan	die	to die	ɕit	ɕ i t	) ɕ i t	Comment (by Widmer2014): «WT 'chi - shi - 'chi / PTB səy»			163				- - - - ɕ - i - - t - -	s i
33159	TibetoKinauriBunan	die	to die	ʈoŋs	ʈ o ŋ s	ʈ o ŋ s	Comment (by Widmer2014): «WT 'grongs, grongs, 'grongs»			317				ʈ o ŋ s	ʈoŋs
33575	TibetoKinauriRongpo	die, extinguish	to die	sis-, sisc-	s i s	) s i s				163				- - - - s - i - - - s -	s i
33799	KirantiKulung	die (vi-3 [1: si:- 2: si-])	to die	sima	s i m a	) s i m a	Nepali: marnu. (Tolsma1999)			163				- - - - s - i - - m a -	s i
17456	JingphoJingpho	die	to die	si³³	s i ³³	) s i ³³				163				- - - - s - i - - - - ³³	s i
33888	KirantiBantawa	to die, to go out (of fire)	to die	sɨma	s ɨ	) s ɨ				163				- - - - s - ɨ - - - - -	s i
34388	BurmishXiandao	die	to die	ʂɿ⁵⁵	ʂ ɿ ⁵⁵	) ʂ ɿ ⁵⁵				163	199		die	- - - - ʂ - ɿ - - - - ⁵⁵	s i
34609	BurmishRangoon		to die	tθe²²	tθ e ²²	) tθ e ²²				163	199			tθ e ²² - - - - - - - - -	s i
35856	KirantiBahing	die (v)	to die	hett-	h e tː	h e tː				1435				h e tː	hett-
35855	KirantiBahing	die (v)	to die	bɛk-	b ɛ k	b ɛ k				3265				b ɛ k	bɛk-
19813	rGyalrongDaofu	die	to die	də shɛ	d ə + sʰ ɛ	) d ə + sʰ ɛ				163				d ə + - sʰ - ɛ - - - - -	s i
37235	SiniticBeijing	die	to die	sɿ²¹⁴	s ɿ ²¹⁴	) s ɿ ²¹⁴			死	163	43	死	to-43	- - - - s - ɿ - - - - ²¹⁴	s i
37237	SiniticChaozhou		to die	si⁵³	s i ⁵³	) s i ⁵³				163	43	死	to-43	- - - - s - i - - - - ⁵³	s i
37238	SiniticLonggang		to die	si³²	s i ³²	) s i ³²				163	43	死	to-43	- - - - s - i - - - - ³²	s i
37242	SiniticLonggang		to die	kʰiau³⁵tʰai²¹	kʰ i a u ³⁵ tʰ a i ²¹	kʰ i a u ³⁵ tʰ a i ²¹				1893	923 929	囗蹄	to-923 _to-929	kʰ i a u ³⁵ tʰ a i ²¹	kʰiau³⁵tʰai²¹
19888	BodicTshangla	die	to die	ɕi	ɕ i	) ɕ i				163				- - - - ɕ - i - - - - -	s i
37704	NagaUkhrul	die	to die	kə-tʰi	k ə + tʰ i	) k ə + tʰ i				163				k ə + - tʰ - i - - - - -	s i
37915	KirantiHayu	die (vi)	to die	met	m e t	- m e t				2227				m e t -	m e t +
21556	TibetanLhasa	die	to die	ɕi⁵⁵	ɕ i ⁵⁵	) ɕ i ⁵⁵				163				- - - - ɕ - i - - - - ⁵⁵	s i
38400	Karbi		to die	thì	th ì		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «thi(-det, -lot, -tang)» (page: 252)			163				th ì - - - - - - - - - -	s i
22093	DengDarangTaraon	die	to die	ɕi⁵⁵	ɕ i ⁵⁵	) ɕ i ⁵⁵				163				- - - - ɕ - i - - - - ⁵⁵	s i
38645	Rabha	die	to die	si	s i					163				- - - - s - i - - - - -	s i
22265	NungicDulong	die	to die	ɕi⁵³	ɕ i ⁵³	) ɕ i ⁵³				163				- - - - ɕ - i - - - - ⁵³	s i
22713	TibetanBatang	die	to die	xhi⁵³	xh i ⁵³	) xh i ⁵³				163				- - - - xh - i - - - - ⁵³	s i
22904	TibetanXiahe	die	to die	xhə	xh ə	) xh ə				163				- - - - xh - ə - - - - -	s i
24218	TaniBokar	die	to die	ɕiː	ɕ iː	) ɕ iː				163				- - - - ɕ - iː - - - - -	s i
24219	TaniBokar	die	to die	keː	k eː	k eː				2837				k eː	keː
25075	TibetanAlike	die	to die	xhə	xh ə	) xh ə	?			163				- - - - xh - ə - - - - -	s i
25244	DengYidu	die	to die	ɕi⁵⁵	ɕ i ⁵⁵	) ɕ i ⁵⁵				163				- - - - ɕ - i - - - - ⁵⁵	s i
34382	BurmishBola	die	to die	ʃɿ⁵⁵	ʃ ɿ ⁵⁵	) ʃ ɿ ⁵⁵				163	199		die	- - - - ʃ - ɿ - - - - ⁵⁵	s i
34385	BurmishLashi	die	to die	ʃeːi³³	ʃ eː i ³³	) ʃ eː i ³³				163	199		die	- - - - ʃ - eː - - - i ³³	s i
34387	BurmishMaru	die	to die	ʃik³¹	ʃ i k ³¹	) ʃ i k ³¹				163	199		die	- - - - ʃ - i - - k - ³¹	s i
33347	TibetoKinauriByangsi	die, be extinguished	to die	hicimo	h i c/tʃ i m o	) h i c/tʃ i m o				163				- - - - h - i c/tʃ i m o -	s i
37236	SiniticGuangzhou	die	to die	sei³⁵	s e i ³⁵	) s e i ³⁵			死	163	43	死	to-43	- - - - s - e - - - i ³⁵	s i
37239	SiniticJieyang		to die	si³¹	s i ³¹	) s i ³¹				163	43	死	to-43	- - - - s - i - - - - ³¹	s i
37240	SiniticXingning		to die	sɿ²¹	s ɿ ²¹	) s ɿ ²¹				163	43	死	to-43	- - - - s - ɿ - - - - ²¹	s i
37241	SiniticXingning		to die	paʔ⁵	p a ʔ ⁵	p a ʔ ⁵				3173	931	囗	to-931	p a ʔ ⁵	paʔ⁵
1927	TibetanOldTibetan	die	to die	ɕi-	ɕ i	) ɕ i			死	163		死		- - - - ɕ - i - - - - -	s i
1940	KirantiKhaling	die	to die	mit-	m i t +	m i t +			死	2227		死		m i t +	m e t +
1941	KirantiLimbu	die	to die	si-	s i +	) s i +			死	163		死		s i + - - - - - - - - -	s i
1956	rGyalrongJaphug	die	to die	si	s i	) s i			死	163		死		- - - - s - i - - - - -	s i
18462	rGyalrongMaerkang	die	to die	kɑ ʃi	k ɑ _ ʃ i	) k ɑ _ ʃ i				163				k ɑ _ - ʃ - i - - - - -	s i
22240	QiangicZhaba	die	to die	tə⁵⁵ ʂə⁵⁵	t ə ⁵⁵ _ ʂ ə ⁵⁵	) t ə ⁵⁵ _ ʂ ə ⁵⁵				163				t ə ⁵⁵ _ ʂ - ə - - - - ⁵⁵	s i
24127	LoloishLisu	die	to die	ʃi³³	ʃ i ³³	) ʃ i ³³				163				- - - - ʃ - i - - - - ³³	s i
30796	SiniticOldChinese		to die	sijʔ	s i j ʔ	) s i j ʔ			死	163		死	to-43	- - - - s - i - - j ʔ -	s i
31230	BurmishOldBurmese		to die	siy	s i j	) s i j				163				- - - - s - i - - j - -	s i
36107	MizoLushai	die	to die	thi	tʰ i	) tʰ i				163				tʰ i - - - - - - - - - -	s i
31585	KhroskyabsWobzi		to die	sə̂	s ə̂	) s ə̂				163				- - - - s - ə̂ - - - - -	s i
31839	ChepangChepang	die	to die	si-	s i	) s i				163				- - - - s - i - - - - -	s i
32103	GaroGaro	dark of moon; die; settle legal case (vi)	to die	si-a	s i + a	) s i + a				163				s i + - - - a - - - - -	s i
1960	Tangut	die	to die	sji²	s j i ²				死	163		死		- - - - s j i - - - - ²	s i
32574	KirantiThulung		to die	simu	s i	) s i				163				- - - - s - i - - - - -	s i
32676	ChinHakha	die (v.)	to die	1. thih;	th îi + th i ʔ	) th îi + th i ʔ	[full entry: 2. duh tuk; e.g. I am dying to go with you = Nangmah sin kal ka duh tuk.]			163				th îi + - th - i - - - ʔ -	s i
#
32986	TibetoKinauriBunan	dig out ("fieldcrops buried in the ground")	to dig	groŋ	g r o ŋ	g r o ŋ				864				g r o ŋ	groŋ
33348	TibetoKinauriByangsi	dig, scratch	to dig	kwàmo	k w à m o	) k w à m o				2548				- k w à m o -	k o
33576	TibetoKinauriRongpo	dig	to dig	khɔN-	kh ɔ ɳ	kh ɔ ɳ				571				kh ɔ ɳ	khɔN-
33800	KirantiKulung	dig (vt-8 [1: dɔi- 2: dɔ- 3: dǝi- 4: dǝ- 5: dui- 6: du- 7: da- 8: dɔk-])	to dig	dɔma	d ɔ m a	) d ɔ m a	Nepali: khannu. (Tolsma1999)			711				d - ɔ m a - -	t u
17489	JingphoJingpho	dig / scoop out	to dig	thu³¹	th u ³¹	) th u ³¹				711				th - u - - - ³¹	t u
34398	BurmishXiandao	dig / scoop out v.	to dig	tu³¹	t u ³¹	) t u ³¹	bad concept			711	204			t - u - - - ³¹	t u
34399	BurmishAchang	dig / scoop out v.	to dig	tu³¹	t u ³¹	) t u ³¹	bad concept			711	204			t - u - - - ³¹	t u
34401	BurmishBola	dig / scoop out v.	to dig	khøʔ³¹	kʰ ø ʔ ³¹	kʰ ø ʔ ³¹	bad concept			3130	205			kʰ ø - ʔ ³¹	kʰ ø ʔ ³¹
30337	KirantiLimbu		to dig	tɔ	t ɔ	) t ɔ				711				t - ɔ - - - -	t u
34641	BurmishMaru	dig / scoop out v.	to dig	tau³⁵	t a u ³⁵	) t a u ³⁵	bad concept			711	204		dig	t - a - u - ³⁵	t u
34647	BurmishRangoon		to dig	tu⁵⁵	t u ⁵⁵	) t u ⁵⁵	bad concept			711	204			t - u - - - ⁵⁵	t u
18589	TibetanAlike	dig / scoop out	to dig	wku	w k u	) w k u	!			2548				w k - - - u -	k o
31231	BurmishOldBurmese		to dig	thūḥ	th ū ḥ	) th ū ḥ				711				th - ū - - ḥ -	t u
35857	KirantiBahing	dig (? what) (v)	to dig	phynt-	pʰ y n t	pʰ y n t				1436				pʰ y n t	phynt-
36108	MizoLushai	dig	to dig	lai	l a i	l a i				1568				l a i	lai
36109	MizoLushai	dig	to dig	cho	tʃ o	- tʃ o				1569				- - - - tʃ o -	ts â w + tʃ o ʔ
37243	SiniticBeijing		to dig	ʋa⁵⁵	ʋ a ⁵⁵	ʋ a ⁵⁵				1894	933	挖	to-933	ʋ a - ⁵⁵	v a t ³
37244	SiniticGuangzhou		to dig	wat³	w a t ³	w a t ³				1894	933	挖	to-933	w a t ³	v a t ³
37245	SiniticLonggang		to dig	vat³	v a t ³	v a t ³				1894	933	挖	to-933	v a t ³	v a t ³
37246	SiniticJieyang		to dig	liu¹¹	l i u ¹¹	l i u ¹¹				1895	932	囗	to-932	l i u ¹¹	liu¹¹
37996	Tangut		to dig	luu	l uu					10191		掘		l uu	luu
38310	Karbi		to dig	phùr	ph ù r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «dug, petuk, rok» (page: 252)			10342				ph ù r	phùr
22113	DengDarangTaraon	dig / scoop out	to dig	uɑ⁵⁵	u ɑ ⁵⁵	u ɑ ⁵⁵				2386				u ɑ ⁵⁵	u ɑ ⁵⁵
38648	Rabha	dig / scoop out	to dig	pap	p a p					10341				p a p	pap
19841	rGyalrongDaofu	dig / scoop out	to dig	nqhu ra	n qʰ u + r a	n qʰ u + r a	!			3483				n qʰ u + r a	nqhu ra
22926	TibetanXiahe	dig / scoop out	to dig	hko	h k o	) h k o	!			2548				h k - - - o -	k o
20207	NungicDulong	dig / scoop out	to dig	du⁵³	d u ⁵³	) d u ⁵³				711				d - u - - - ⁵³	t u
17490	JingphoJingpho	dig / scoop out	to dig	tʃe̱ʔ⁵⁵	tʃ e̱ ʔ ⁵⁵	tʃ e̱ ʔ ⁵⁵				2562				tʃ e̱ ʔ ⁵⁵	tʃe̱ʔ⁵⁵
33889	KirantiBantawa	to dig esp. with short handled spade; to peck (as of a bird with it’s beak).	to dig	dʰokma (dʰoktu)	dʱ o k t	dʱ o k t				2591				dʱ o k t	dʰokma (dʰoktu)
17539	BodicTshangla	dig / scoop out	to dig	bak	b a k	- b a k				2636				b a k -	b a k a
23489	TibetanLhasa	dig / scoop out	to dig	ko⁵⁵	k o ⁵⁵	) k o ⁵⁵				2548				- k - - - o ⁵⁵	k o
24160	LoloishLisu	dig / scoop out	to dig	du³¹	d u ³¹	) d u ³¹				711				d - u - - - ³¹	t u
24257	TaniBokar	dig / scoop out	to dig	koː	k oː	) k oː				2548				- k - - - oː -	k o
20470	TibetanBatang	dig / scoop out	to dig	kᴜ⁵³	k ᴜ ⁵³	) k ᴜ ⁵³				2548				- k - - - ᴜ ⁵³	k o
25096	TibetanAlike	dig / scoop out	to dig	rko	r k o	) r k o	!			2548				r k - - - o -	k o
25259	DengYidu	dig / scoop out	to dig	uɑ⁵⁵	u ɑ ⁵⁵	u ɑ ⁵⁵				2386				u ɑ ⁵⁵	u ɑ ⁵⁵
34395	BurmishAtsi	dig	to dig	khai²¹	kʰ a i ²¹	kʰ a i ²¹	bad concept			3130	205			kʰ a i - ²¹	kʰ ø ʔ ³¹
34396	BurmishLashi	dig / scoop out v.	to dig	tuː³³	t uː ³³	) t uː ³³	bad concept			711	204			t - uː - - - ³³	t u
37247	SiniticXingning		to dig	wa⁴⁵	w a ⁴⁵	w a ⁴⁵	mising coda	< Mand		10880	933	挖	to-933	w a ⁴⁵	wa⁴⁵
2009	rGyalrongJaphug		to dig	lɣa	l ɣ a	l ɣ a			挖	3223				- - - - l ɣ a	l ɣ â
1980	TibetanOldTibetan		to dig	rko	r k o	) r k o			挖	2548				r k - - - o -	k o
18487	rGyalrongMaerkang	dig / scoop out	to dig	kɑ lwɑ	k ɑ _ l w ɑ	k ɑ _ l w ɑ				3223				k ɑ _ - l w ɑ	l ɣ â
37705	NagaUkhrul	dig	to dig	kə-cuj	k ə + c u j	k ə + c u j				3416				k ə + c u j	kə-cuj
22270	QiangicZhaba	dig / scoop out	to dig	ʌ³³ vʐe⁵⁵	ʌ ³³ _ v ʐ e ⁵⁵	ʌ ³³ _ v ʐ e ⁵⁵	!			2426				ʌ ³³ _ v ʐ e ⁵⁵	ʌ³³ vʐe⁵⁵
30336	KirantiKhaling		to dig	dha	dh a	) dh a				711				dh - a - - - -	t u
30797	SiniticOldChinese		to dig	got	g o t	g o t	perhaps also *[g]ut		挖	2722		掘	to-1268	g o t	got
30798	SiniticOldChinese		to dig	gˤut	gˤ u t	gˤ u t			挖	3622		搰	to-1269	gˤ u t	gˤut
31586	KhroskyabsWobzi		to dig	vlâ	v l â	v l â				3223				- - - v l - â	l ɣ â
31840	ChepangChepang	dig (with instrument, esp. a digging stick)	to dig	dyawʔ-	d j a w ʔ	) d j a w ʔ	?			711				d j a w - ʔ -	t u
32104	GaroGaro	dig (vt)	to dig	bak-a	b a k a	b a k a				2636				b a k a	b a k a
32575	KirantiThulung		to dig	kʌ:mu	k ʌ k	k ʌ k	k ʌ: m u			4093				k ʌ k	kʌ:mu
32677	ChinHakha	dig (v.)	to dig	vawlei i khor cawh , aalu phuk	ts â w + ts o ʔ	ts â w + ts o ʔ				1569				ts â w + ts o ʔ	ts â w + tʃ o ʔ
#
33149	TibetoKinauriBunan	drink	to drink	tuŋ	t u ŋ	) t u ŋ	Comment (by Widmer2014): «WT 'thung / PTB *daŋ ~ *doŋ»			2228				- t u - - ŋ - - -	t u ŋ
33349	TibetoKinauriByangsi	drink	to drink	tuŋ◦mo	t u ŋ + m o	) t u ŋ + m o				2228				- t u - - ŋ + m o	t u ŋ
33577	TibetoKinauriRongpo	drink	to drink	tũ-	t ũ	) t ũ				2228				- t ũ - - - - - -	t u ŋ
33892	KirantiBantawa	to drink	to drink	duŋma (duŋu)	d u ŋ	) d u ŋ				2228				- d u - - ŋ - - -	t u ŋ
33893	KirantiBantawa	to drink; usage for specific liquids	to drink	hopma (hoptu)	h o p t	h o p t				1897				h - o p t -	h ɯ o ⁵⁵
34667	BurmishRangoon		to drink	tθɑuʔ⁴	tθ ɑ u ʔ ⁴	tθ ɑ u ʔ ⁴				1068	228			tθ ɑ u ʔ ⁴	ʃ a u k ⁵⁵
34864	BurmishLashi	drink v.	to drink	ʃuːk⁵⁵	ʃ uː k ⁵⁵	ʃ uː k ⁵⁵				1068	228		drink	ʃ uː - k ⁵⁵	ʃ a u k ⁵⁵
34870	BurmishMaru	drink v.	to drink	ʃauk⁵⁵	ʃ a u k ⁵⁵	ʃ a u k ⁵⁵				1068	228			ʃ a u k ⁵⁵	ʃ a u k ⁵⁵
2192	TibetanOldTibetan	drink	to drink	ɴtʰuŋ, btuŋs	ɴ tʰ u ŋ	) ɴ tʰ u ŋ			喝	2228		飲		ɴ tʰ u - - ŋ - - -	t u ŋ
37248	SiniticBeijing	drink	to drink	xɯɤ⁵⁵	x ɯ ɤ ⁵⁵	x ɯ ɤ ⁵⁵			喝	1897	47	喝	to-47	x ɯ ɤ - - ⁵⁵	h ɯ o ⁵⁵
37249	SiniticGuangzhou	drink	to drink	jɐm³⁵	j ɐ m ³⁵	j ɐ m ³⁵			飲	1898	674	飲	to-674	j ɐ m - ³⁵	j ɐ m
37250	SiniticChaozhou		to drink	tsiaʔ⁵	ts i a ʔ ⁵	ts i a ʔ ⁵				1899	526	食	to-526	ts i a ʔ ⁵	ts i a ʔ ⁵
37251	SiniticLonggang		to drink	jɪn³³	j ɪ n ³³	j ɪ n ³³				1898	674	飲	to-674	j ɪ n - ³³	j ɐ m
37252	SiniticJieyang		to drink	tsiaʔ⁵	ts i a ʔ ⁵	ts i a ʔ ⁵				1899	526	食	to-526	ts i a ʔ ⁵	ts i a ʔ ⁵
37253	SiniticXingning		to drink	ʂɿʔ⁵	ʂ ɿ ʔ ⁵	ʂ ɿ ʔ ⁵				1899	526	食	to-526	ʂ ɿ - ʔ ⁵	ts i a ʔ ⁵
37255	SiniticJieyang		to drink	luʔ³	l u ʔ ³	l u ʔ ³				1900	955	囗	to-955	l u ʔ ³	luʔ³
37916	KirantiHayu	drink (except water) (vr, vt)	to drink	tun	t u n	t u n				2228				- t u - - n - - -	t u ŋ
22743	TibetanXiahe	drink	to drink	thoŋ	th o ŋ	) th o ŋ				2228				- th o - - ŋ - - -	t u ŋ
22013	DengDarangTaraon	drink	to drink	tim³⁵	t i m ³⁵	t i m ³⁵				2347				t i m ³⁵	tim³⁵
38429	Karbi		to drink	jùn	j ù n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «jun[...]» (page: 260)			10345				j ù n	jùn
33801	KirantiKulung	drink (vt-4 [1: duN- 2: duNN- 3: du:-])	to drink	du:ma	d u: m a	) d u: m a	Nepali: piunu. (Tolsma1999)			2228				- d u: m a - - - -	t u ŋ
23442	NungicDulong	drink	to drink	ɑʔ⁵⁵	ɑ ʔ ⁵⁵	ɑ ʔ ⁵⁵				2660				ɑ ʔ ⁵⁵	ɑʔ⁵⁵
23957	LoloishLisu	drink	to drink	do³³	d o ³³	) d o ³³				2228				- d o - - - ³³ - -	t u ŋ
24032	TaniBokar	drink	to drink	tɯŋ	t ɯ ŋ	) t ɯ ŋ				2228				- t ɯ - - ŋ - - -	t u ŋ
24313	rGyalrongMaerkang	drink	to drink	kɑ mot	k ɑ _ m o t	k ɑ _ m o t				2857				k ɑ _ m o t	kɑ mot
25123	TibetanBatang	drink	to drink	thû⁵⁵	th û ⁵⁵	) th û ⁵⁵				2228				- th û - - - ⁵⁵ - -	t u ŋ
25166	DengYidu	drink	to drink	tioŋ⁵⁵	t i o ŋ ⁵⁵	) t i o ŋ ⁵⁵				2228				- t i - o ŋ ⁵⁵ - -	t u ŋ
25336	QiangicZhaba	drink	to drink	kʌ³³thɪ⁵⁵	k ʌ ³³ ◦ th ɪ ⁵⁵	k ʌ ³³ ◦ th ɪ ⁵⁵				2416				k ʌ ³³ ◦ th - ɪ ⁵⁵	tʰ i
25584	rGyalrongDaofu	drink	to drink	thi	tʰ i	- tʰ i				2416				- - - - tʰ - i -	tʰ i
37254	SiniticChaozhou		to drink	lim³³	l i m ³³	l i m ³³				3180	1075	囗	to-1075	l i m ³³	lim³³
