# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALMS	NOTE	BORROWING	CHINESE	COGID	COGS	HANZI	MORPHEME_STRUCTURE
18947	TibetanLhasa	bite	to bite	so⁵⁵ ca¹³²	s o ⁵⁵ _ c a ¹³²	) s o ⁵⁵ _ c a ¹³²				2552			
31818	ChepangChepang	bite (not insect bites)	to bite	jəyk-	dʒ ə j k	) dʒ ə j k				2401			
38134	Tangut		to bite	kiej	k i e j					10183		咬	
38716	BurmishAchang		to bite	pan³¹	p a n ³¹	p a n ³¹				2969			
32332	TibetanOldTibetan		to bite	rmug	r m u g	r m u g				4046			
32566	KirantiThulung		to bite	khrenmu	kh r e t	kh r e t				2925			
32654	ChinHakha	bite (v.)	to bite	seh	s e ʔ	s e ʔ				1561			
#
33124	TibetoKinauriBunan	burn (i)	to burn [intransitive]	tɕos	tɕ o s	tɕ o s				295			
17307	BodicTshangla	burn	to burn [intransitive]	der	d e r	d e r				3269			
33793	KirantiKulung	burn (of fire or light) (vi-4 [1: tit- 2: ti:- 3: tin-])	to burn [intransitive]	ti:ma	t i: m a	t i: m a	Nepali: balnu. (Tolsma1999)			706			
33877	KirantiBantawa	to burn	to burn [intransitive]	homa (hoa)	h o	h o				753			
34286	BurmishMaru	burn v.	to burn [intransitive]	tɛʔ³¹	t ɛ ʔ ³¹	t ɛ ʔ ³¹				945	123		burn
34287	BurmishXiandao	burn v.	to burn [intransitive]	tʂap³⁵	tʂ a p ³⁵	tʂ a p ³⁵				945	123		burn
18191	rGyalrongMaerkang	burn	to burn [intransitive]	kə nɑt	k ə _ n ɑ t	k ə _ n ɑ t				3198			
18735	TibetanLhasa	burn	to burn [intransitive]	par¹³	p a r ¹³	p a r ¹³				2751			
35502	BurmishRangoon		to burn [intransitive]	lɑ̃u²²	l ɑ̃ u ∼ ²²	l ɑ̃ u ∼ ²²				1315	124		
19533	rGyalrongDaofu	burn	to burn [intransitive]	bə rjɛ	b ə + r j ɛ	b ə + r j ɛ				3402			
36099	MizoLushai	burn (v)	to burn [intransitive]	kâng	k â ŋ	) k â ŋ				3487			
36100	MizoLushai	burn (v)	to burn [intransitive]	hâl	h â l	h â l				1563			
33341	TibetoKinauriByangsi	burn, ignite	to burn [intransitive]	cı̀mmo	c/tʃ ı̀ mm o	c/tʃ ı̀ mm o				3092			
19894	NungicDulong	burn	to burn [intransitive]	gɑ⁵³	g ɑ ⁵³	g ɑ ⁵³				1984			
37197	SiniticBeijing		to burn [intransitive]	ʂɑo⁵⁵	ʂ ɑ o ⁵⁵	ʂ ɑ o ⁵⁵				10283	803	燒	to-803
37198	SiniticGuangzhou		to burn [intransitive]	siu⁵³	s i u ⁵³	s i u ⁵³				10283	803	燒	to-803
37199	SiniticChaozhou		to burn [intransitive]	siɛ³³	s i ɛ ³³	s i ɛ ³³	PMin tšh-; s- in JY and CZ indicates a loan. LS	< LMC		30003	803	囗	to-803
37201	SiniticJieyang		to burn [intransitive]	siɔ³³	s i ɔ ³³	s i ɔ ³³	PMin tšh-; s- in JY and CZ indicates a loan. LS	< LMC		30004	803	囗	to-803
33569	TibetoKinauriRongpo	burn	to burn [intransitive]	lyə- lya:c-	l j ə _ l j aː tʃ	l j ə _ l j aː tʃ				3191			
37909	KirantiHayu	burn (e.g. house, forest) (vtt)	to burn [intransitive]	yɩm	j ɿ m	j ɿ m				2224			
38418	Karbi		to burn [intransitive]	kàr	k à r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «(v.) me kecho, me phrin, me kekei; (-- up) phrindut; (--dead) phlong.» (page: 215)			10544			
22111	DengDarangTaraon	burn	to burn [intransitive]	xɹɑɯ⁵³	x ɹ ɑ ɯ ⁵³	x ɹ ɑ ɯ ⁵³				2384			
38690	Rabha	burn	to burn [intransitive]	pak	p a k					10543			
30755	KirantiLimbu		to burn [intransitive]	tik	t i k	t i k				3613			
30779	SiniticOldChinese		to burn [intransitive]	Cnan	C/ + n a n	C/ + n a n	final -n is between square brackets, probably -r based on the series		燃燒	3619		燃	_C-prefix to-1262
23837	TibetanXiahe	burn	to burn [intransitive]	mbar	m b a r	- m b a r	!			2751			
23971	TaniBokar	burn	to burn [intransitive]	guː	g uː	g uː				3352			
20387	JingphoJingpho	burn	to burn [intransitive]	tʃi̱ʔ⁵⁵	tʃ i̱ ʔ ⁵⁵	tʃ i̱ ʔ ⁵⁵				3489			
21985	QiangicZhaba	burn	to burn [intransitive]	ə⁵⁵ptsi⁵⁵	ə ⁵⁵ ◦ p ts i ⁵⁵	ə ⁵⁵ ◦ p ts i ⁵⁵	!			2342			
24684	TibetanBatang	burn	to burn [intransitive]	mbɑ¹³	m b ɑ ¹³	m b ɑ ¹³	!			2751			
34282	BurmishAchang	burn v.	to burn [intransitive]	ȵe³⁵	nʲ e ³⁵	nʲ e ³⁵				3067	122		burn
34284	BurmishBola	burn v.	to burn [intransitive]	tɛʔ³¹	t ɛ ʔ ³¹	t ɛ ʔ ³¹				945	123		burn
34285	BurmishLashi	burn v.	to burn [intransitive]	ta̱ːp⁵⁵	t a̰ː p ⁵⁵	t a̰ː p ⁵⁵				945	123		burn
25727	LoloishLisu	burn	to burn [intransitive]	pi̱ɛ̱³³	p i̱ ɛ̱ ³³	p i̱ ɛ̱ ³³				3099			
37200	SiniticLonggang		to burn [intransitive]	sau³³	s a u ³³	s a u ³³				10283	803	燒	to-803
37202	SiniticXingning		to burn [intransitive]	tʂʰoʔ⁵	tʂʰ o ʔ ⁵	tʂʰ o ʔ ⁵				3159	907	著	to-907
35849	KirantiBahing	burn (vi)	to burn [intransitive]	hø-	h ø	h ø				753			
37698	NagaUkhrul	burn, ignite; burning fire	to burn [intransitive]	kə-cuj	k ə + c u j	k ə + c u j				3408			
34283	BurmishAtsi	burn v.	to burn [intransitive]	ŋje⁵⁵	ŋ j e ⁵⁵	ŋ j e ⁵⁵				3067	122		hot-burn
30313	rGyalrongJaphug		to burn [intransitive]	nɯt	n ɯ t	n ɯ t				3198			
32663	ChinHakha	burn (v.)	to burn [intransitive]	1. me in khang;	k ǎa ŋ + + k a ŋ ʔ	) k ǎa ŋ + + k a ŋ ʔ	=ɕkʰo etc			3487			
30754	KirantiKhaling		to burn [intransitive]	ɦut	ɦ u t	ɦ u t				3612			
38668	Rabha	burn	to burn [intransitive]	kʰam	kʰ a m					3924			
31223	BurmishOldBurmese		to burn [intransitive]	lo₂ṅ	l o₂ ṅ	- l o₂ ṅ				1315			
31572	KhroskyabsWobzi		to burn [intransitive]	nɑ̂r	n ɑ̂ r	n ɑ̂ r				3619			
31826	ChepangChepang	scorch, burn	to burn [intransitive]	syurh-	s j u r0	s j u r0				3799			
38094	Tangut		to burn [intransitive]	njwɨ	n jwɨ					3198		燃/燒	
32089	GaroGaro	blaze; burn (vi)	to burn [intransitive]	kam-a	k a m + a	k a m + a				3924			
32389	TibetanOldTibetan		to burn [intransitive]	ɴbar	ɴ b a r	- ɴ b a r				2751			
32568	KirantiThulung		to burn [intransitive]	wa:mu	w a k	w a k				4092			
#
17366	JingphoJingpho	buy	to buy	mă³¹|ʒi³³	m ă ³¹ ◦ ʒ i ³³	) m ă ³¹ ◦ ʒ i ³³	!			685			
1185	TibetanOldTibetan		to buy	ɲo	ɲ o	- ɲ o				2122			
32998	TibetoKinauriBunan	buy	to buy	jok	j o k	j o k				2859			
34293	BurmishBola	buy v.	to buy	vɛ⁵⁵	v ɛ ⁵⁵	v ɛ ⁵⁵				947	133		buy
34294	BurmishLashi	buy v.	to buy	ɣəː³¹	ɣ əː ³¹	ɣ əː ³¹				947	133		buy
34295	BurmishMaru	buy v.	to buy	vai³¹	v a i ³¹	v a i ³¹				947	133		
34561	BurmishRangoon		to buy	wɛ²²	w ɛ ²²	w ɛ ²²				947	133		
35850	KirantiBahing	buy (vt)	to buy	dzap-	d z a p	d z a p				3081			
36101	MizoLushai	but	to buy	nimahsela	n i m a h s e l a	n i m a h s e l a				1564			
33342	TibetoKinauriByangsi	stop; understand; buy	to buy	tomo	t o m o	t o m o				3108			
36102	MizoLushai	buy (v)	to buy	lei	l e i	l e i				3591			
20071	NungicDulong	buy	to buy	wɑn⁵³	w ɑ n ⁵³	w ɑ n ⁵³	This variety of Dulong  has -ɹ but reflects -l as -n. See also 'ten'			3307			
20354	TibetanBatang	buy	to buy	ȵo²³¹	ȵ o ²³¹	ȵ o ²³¹				2122			
37203	SiniticChaozhou		to buy	bɔi⁵³	b ɔ i ⁵³	) b ɔ i ⁵³				685	918	買	to-918
37204	SiniticLonggang		to buy	mai³³	m a i ³³	) m a i ³³				685	918	買	to-918
37206	SiniticXingning		to buy	mai⁴⁵	m a i ⁴⁵	) m a i ⁴⁵				685	918	買	to-918
37207	SiniticGuangzhou		to buy	mai²³	m a i ²³	) m a i ²³				685	918	買	to-918
37208	SiniticBeijing		to buy	mai²¹⁴	m a i ²¹⁴	) m a i ²¹⁴				685	918	買	to-918
33570	TibetoKinauriRongpo	buy	to buy	chɔ̃-	tʃh ɔ̃	tʃh ɔ̃				3205			
37699	NagaUkhrul	buy	to buy	kʰə-ro	kʰ ə + r o	kʰ ə + r o				2116			
21324	TibetanAlike	buy	to buy	ȵo	ȵ o	- ȵ o				2122			
38324	Karbi		to buy	nàm	n à m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «nam» (page: 216)			10331			
22052	DengDarangTaraon	buy	to buy	bɹɑi³⁵	b ɹ ɑ i ³⁵	) b ɹ ɑ i ³⁵				685			
22150	QiangicZhaba	buy	to buy	kə⁵⁵ɕi³³	k ə ⁵⁵ ◦ ɕ i ³³	k ə ⁵⁵ ◦ ɕ i ³³				3140			
33794	KirantiKulung	buy (vt-5 [1: khet- 2: khett- 3: khei- 4: khen- 5: khe:-])	to buy	kheima	kʰ e i m a	kʰ e i m a	Nepali: kinnu. (Tolsma1999)			3261			
22827	TibetanXiahe	buy	to buy	ȵo	ȵ o	- ȵ o				2122			
21940	rGyalrongDaofu	buy	to buy	rə	r ə	r ə				2333			
33878	KirantiBantawa	to buy	to buy	kʰitma (kʰiru)	k͏ʰ i t	k͏ʰ i t				754			
23310	TibetanLhasa	buy	to buy	ȵo¹³	ȵ o ¹³	ȵ o ¹³				2122			
1214	rGyalrongJaphug		to buy	χtɯ	χ t ɯ	χ t ɯ				2333			
23930	rGyalrongMaerkang	buy	to buy	kɑ ki	k ɑ _ k i	k ɑ _ k i				2778			
24042	LoloishLisu	buy	to buy	vu³³	v u ³³	v u ³³				947			
24126	TaniBokar	buy	to buy	rəː	r əː	r əː				2808			
25203	DengYidu	buy	to buy	lio⁵³	l i o ⁵³	l i o ⁵³				3015			
34291	BurmishAchang	buy v.	to buy	oi⁵⁵	o i ⁵⁵	o i ⁵⁵				947	133		buy
19399	BodicTshangla	buy	to buy	ŋo	ŋ o	- ŋ o				2122			
34292	BurmishAtsi	buy v.	to buy	vui⁵¹	v u i ⁵¹	v u i ⁵¹				947	133		buy
34296	BurmishXiandao	buy v.	to buy	ui⁵⁵	u i ⁵⁵	u i ⁵⁵				947	133		buy
37205	SiniticJieyang		to buy	bɔi³¹	b ɔ i ³¹	) b ɔ i ³¹				685	918	買	to-918
38639	Rabha	buy	to buy	pri	p r i					685			
30327	KirantiKhaling		to buy	ʔiŋ	ʔ i ŋ	ʔ i ŋ				2692			
30328	KirantiLimbu		to buy	iŋ	i ŋ	i ŋ				2692			
30780	SiniticOldChinese		to buy	mˤrajʔ	mˤ r a j ʔ	) mˤ r a j ʔ			买	685		買	to-918
37910	KirantiHayu	buy (vt, vtt)	to buy	yiŋ	j i ŋ	j i ŋ				2692			
31224	BurmishOldBurmese		to buy	vay	v a j	- v a j				947			
38009	Tangut		to buy	lwə	l wə					2333		買	
31573	KhroskyabsWobzi		to buy	jdə̂	j d ə̂	j d ə̂				2333			
31827	ChepangChepang	get, obtain (with effort, cost, intentionally), buy	to buy	leʔ-	l e ʔ	l e ʔ				3800			
32090	GaroGaro	buy (vt)	to buy	bre-a	b r e + a	) b r e + a				685			
32569	KirantiThulung		to buy	bhremu	bh r e	) bh r e				685			
32664	ChinHakha	buy (v.)	to buy	cawk	ts òo + + ts oo k	ts òo + + ts oo k				4116			
#
33097	TibetoKinauriBunan	chew	to chew	ruk	r u k	r u k				275			
33571	TibetoKinauriRongpo	chew	to chew	cəba- cəpa-	tʃ ə b a _ tʃ ə p a	tʃ ə b a _ tʃ ə p a				3005			
1238	TibetanOldTibetan		to chew	ɴtɕʰa	ɴ tɕʰ a	) ɴ tɕʰ a				2742			
1267	rGyalrongJaphug		to chew	nɤŋka	n ɤ ŋ k a	- n ɤ ŋ k a				1534			
35108	BurmishMaru	chew	to chew	vɔ³⁵	v ɔ ³⁵	v ɔ ³⁵				1220	73		chew
35166	BurmishRangoon	chew	to chew	wɑ⁵⁵	w ɑ ⁵⁵	w ɑ ⁵⁵				1220	73		
35199	BurmishBola	chew	to chew	va³¹	v a ³¹	v a ³¹				1220	73		chew
35322	BurmishLashi	chew	to chew	nɛ̱ː⁵⁵	n ɛ̰ː ⁵⁵	n ɛ̰ː ⁵⁵				1268	72		
35501	BurmishAtsi	chew	to chew	ne̱²¹	n ḛ ²¹	n ḛ ²¹				1268	72		chew
19188	LoloishLisu	chew	to chew	guɑ³¹	g u ɑ ³¹	g u ɑ ³¹				1534			
19649	rGyalrongDaofu	chew	to chew	ngə ga	n g ə + g a	- n g ə + g a	!			1534			
33343	TibetoKinauriByangsi	chew (something which is something hard)	to chew	pàcmo	p à c/tʃ m o	p à c/tʃ m o				3123			
37209	SiniticBeijing	chew	to chew	tɕiɑo³⁵	tɕ i ɑ o ³⁵	) tɕ i ɑ o ³⁵	嚼 jue2/jiao2 < dzjak < *[dz]ewk.  Cognate but morphologically distinct. LS		嚼	1884	25	嚼	to-25
37210	SiniticGuangzhou	chew	to chew	tsiu²²	ts i u ²²	) ts i u ²²	噍 *[dz]ewk-s > dzjewH > jiào		!	1884	25	囗	to-25
37212	SiniticLonggang		to chew	tsʰiau⁵⁵	tsʰ i a u ⁵⁵	) tsʰ i a u ⁵⁵	噍 *[dz]ewk-s > dzjewH > jiào			1884	25	囗	to-25
37213	SiniticJieyang		to chew	pou¹¹	p o u ¹¹	p o u ¹¹	哺 *[b]ˤa-s > buH > bǔ ‘have food in the mouth’			1885	1064	哺	to-1064
37214	SiniticXingning		to chew	tɕʰiɑɔ⁵³	tɕʰ i ɑ ɔ ⁵³	) tɕʰ i ɑ ɔ ⁵³	噍 *[dz]ewk-s > dzjewH > jiào			1884	25	嚼	to-25
21060	TaniBokar	chew	to chew	tɕet	tɕ e t	tɕ e t				3255			
37700	NagaUkhrul	chew	to chew	kə-ʃɐj	k ə + ʃ ɐ j	k ə + ʃ ɐ j				2117			
37911	KirantiHayu	chew (vt, vr)	to chew	nok	n o k	n o k				2225			
38089	Tangut		to chew	gjii	g jii					1534		嚙	
38413	Karbi		to chew	heje	h e j e		from :cite:Walker1925<br>page in :cite:Walker1925 224			10332			
22149	QiangicZhaba	chew	to chew	tɛ³³ptɛ⁵⁵	t ɛ ³³ ◦ p t ɛ ⁵⁵	t ɛ ³³ ◦ p t ɛ ⁵⁵	!			2399			
38635	Rabha	chew	to chew	tʃo-bai	tʃ o + b a i					10333			
17380	BodicTshangla	chew	to chew	mur	m u r	) m u r		tib mur		30046			
33795	KirantiKulung	chew (vt-4 [1: kham- 2: khamm- 3: kham-])	to chew	khamma	kʰ a m m a	) kʰ a m m a	Nepali: capāunu. (Tolsma1999)			707			
24536	rGyalrongMaerkang	chew	to chew	kɑ wɑ ŋkᴇi	k ɑ _ w ɑ _ ŋ k ᴇ i	- k ɑ _ w ɑ _ ŋ k ᴇ i	!			1534			
33879	KirantiBantawa	to chew (soundless, as fo rice)	to chew	kʰuma (kʰu)	k͏ʰ u	k͏ʰ u				2571			
24639	TibetanBatang	chew	to chew	tɕa⁵³	tɕ a ⁵³	) tɕ a ⁵³				2742			
24958	TibetanAlike	chew	to chew	mo re	m o _ r e	) m o _ r e				2448			
24959	TibetanAlike	chew	to chew	rdat	r d a t	r d a t	!			2960			
25154	DengDarangTaraon	chew	to chew	thɑ³¹mɑ⁵⁵	th ɑ ³¹ ◦ m ɑ ⁵⁵	th ɑ ³¹ ◦ m ɑ ⁵⁵				3007			
25175	DengYidu	chew	to chew	hɑ⁵⁵mu⁵⁵	h ɑ ⁵⁵ ◦ m u ⁵⁵	h ɑ ⁵⁵ ◦ m u ⁵⁵				3272			
25363	TibetanBatang	chew	to chew	mᴜ²³¹	m ᴜ ²³¹	) m ᴜ ²³¹				2448			
37211	SiniticChaozhou		to chew	pou¹¹	p o u ¹¹	p o u ¹¹	哺 *[b]ˤa-s > buH > bǔ ‘have food in the mouth’			1885	1064	哺	to-1064
23653	NungicDulong	chew	to chew	mjɑ⁵³	m j ɑ ⁵³	- m j ɑ ⁵³		< Jingpo (LS)		30100			
35851	KirantiBahing	chew (vt)	to chew	nɔk-	n ɔ k	n ɔ k				2225			
17304	JingphoJingpho	chew	to chew	mă³¹|ja⁵⁵	m ă ³¹ ◦ j a ⁵⁵	m ă ³¹ ◦ j a ⁵⁵	!			3200			
34922	BurmishXiandao	chew	to chew	mam³¹	m a m ³¹	m a m ³¹				1147	71		chew
30329	KirantiKhaling		to chew	kɛm	k ɛ m	) k ɛ m				707			
30330	KirantiLimbu		to chew	khamt	kh a m t +	) kh a m t +				707			
35167	BurmishAchang	chew	to chew	mam³¹	m a m ³¹	m a m ³¹				1147	71		chew
30781	SiniticOldChinese		to chew	dzewk←s	dz e w k + s	) dz e w k + s			嚼	1884		噍	to-25 _s-coda
31225	BurmishOldBurmese		to chew	vāḥ	v ā ḥ	- v ā ḥ				1220			
31574	KhroskyabsWobzi		to chew	χtɕâχtɕa	χ tɕ â χ tɕ a	) χ tɕ â χ tɕ a				2742			
15626	TibetanXiahe	chew	to chew	dal	d a l	d a l				2960			
16028	TibetanLhasa	chew	to chew	mur¹³	m u r ¹³	) m u r ¹³				2448			
32570	KirantiThulung		to chew	kammu	k a m	) k a m				707			
32665	ChinHakha	chew (v.)	to chew	khai	kh ai	kh ai	[full entry: ]			4117			
#
33006	TibetoKinauriBunan	come	to come	kjot	k j o t	k j o t	Comment (by Widmer2014): «WT skyod»	tib[skʲod]		29789			
33796	KirantiKulung	come (from whatever direction) (vi-7 [1: tɔi- 2: tɔ- 3: tai- 4: ta-])	to come	tama	t a m a	t a m a	Nepali: āunu. (Tolsma1999)			708			
17413	BodicTshangla	come	to come	ʔu	ʔ u	ʔ u				709			
33883	KirantiBantawa	to come (level)	to come	banma (bana)	b a n	) b a n				759			
34126	BurmishLashi	come v.	to come	leː⁵⁵	l eː ⁵⁵	l eː ⁵⁵				883	157		
34128	BurmishXiandao	come v.	to come	lɔ⁵⁵	l ɔ ⁵⁵	) l ɔ ⁵⁵				883	157		come
1556	TibetanOldTibetan	come	to come	joŋ-	j o ŋ	- j o ŋ			来	2445		來	
34328	BurmishAchang	come v.	to come	ʐə³⁵	ʐ ə ³⁵	ʐ ə ³⁵				883	157		come
34331	BurmishBola	come v.	to come	la⁵⁵	l a ⁵⁵	l a ⁵⁵				883	157		come
1569	KirantiKhaling	come	to come	pi-	p i ◦	) p i ◦			来	759		來	
1570	KirantiLimbu	come	to come	phɛn-	pʰ ɛ n ◦	) pʰ ɛ n ◦			来	759		來	
1585	rGyalrongJaphug	come	to come	ɣi	ɣ i	- ɣ i			来	759		來	
1589	Tangut	come	to come	ljịj²	l j ị j ²				来	10244		來	
34722	BurmishRangoon		to come	lɑ²²	l ɑ ²²	l ɑ ²²				883	157		
18349	rGyalrongMaerkang	come	to come	kɑ po	k ɑ _ p o	) k ɑ _ p o				759			
18718	TibetanLhasa	come	to come	joŋ¹³	j o ŋ ¹³	j o ŋ ¹³				2445			
18720	TibetanLhasa	come	to come	phe⁵²	ph e ⁵²	ph e ⁵²				3823			
18729	rGyalrongDaofu	come	to come	ɮɛ	ɮ ɛ	- ɮ ɛ	doubtful			10244			
35852	KirantiBahing	come, ? come back (vi)	to come	ra-	r a	) r a				3410			
33344	TibetoKinauriByangsi	come	to come	ra:mo	r aː m o	) r aː m o				3410			
20056	NungicDulong	come	to come	di⁵³	d i ⁵³	d i ⁵³				2356			
20263	JingphoJingpho	come	to come	sa³³	s a ³³	s a ³³				2627			
20335	TibetanBatang	come	to come	ʔõ¹³	ʔ õ ∼ ¹³	ʔ õ ∼ ¹³				2445			
20336	TibetanBatang	come (imperative)	to come	xhoʔ⁵³	xh o ʔ ⁵³	xh o ʔ ⁵³				2712			
37218	SiniticLonggang		to come	lɔi²¹	l ɔ i ²¹	) l ɔ i ²¹				3410	23	來	to-23
37220	SiniticXingning		to come	lɔɛ²⁴	l ɔ ɛ ²⁴	) l ɔ ɛ ²⁴				3410	23	來	to-23
33572	TibetoKinauriRongpo	come	to come	rha-	rh a	) rh a				3410			
37912	KirantiHayu	arrive (vi)	to come	doŋ	d o ŋ	d o ŋ				2226			
37913	KirantiHayu	come (on the same level) (vi)	to come	phi(t)	pʰ i t	pʰ i t				2892			
38312	Karbi		to come	vàng	v à ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «vang(phli)[...]» (page: 230)			2445			
22042	DengDarangTaraon	come	to come	xɑ³¹nɑŋ⁵⁵ (nɑ⁵⁵)	x ɑ ³¹ ◦ n ɑ ŋ ⁵⁵	x ɑ ³¹ ◦ n ɑ ŋ ⁵⁵				2358			
22131	QiangicZhaba	come (past)	to come	vʌ⁵³	v ʌ ⁵³	v ʌ ⁵³				759			
22340	TaniBokar	come	to come	oŋ	o ŋ	- o ŋ				2445			
22812	TibetanXiahe	come	to come	joŋ	j o ŋ	- j o ŋ				2445			
24113	TaniBokar	come	to come	pɯŋ	p ɯ ŋ	p ɯ ŋ				2804			
24258	DengYidu	come	to come	je⁵⁵i⁵⁵po⁵³	j e ⁵⁵ ◦ i ⁵⁵ ◦ p o ⁵³	j e ⁵⁵ ◦ i ⁵⁵ ◦ p o ⁵³	!			2846			
24989	TibetanAlike	come	to come	joŋ	j o ŋ	- j o ŋ				2445			
24990	TibetanAlike	come	to come	xhok	xh o k	- xh o k	?			2712			
34330	BurmishAtsi	come v.	to come	le⁵⁵	l e ⁵⁵	l e ⁵⁵				883	157		come
34334	BurmishMaru	come v.	to come	li⁵⁵	l i ⁵⁵	l i ⁵⁵				883	157		come
37215	SiniticBeijing		to come	læi³⁵	l æ i ³⁵	) l æ i ³⁵				3410	23	來	to-23
37217	SiniticChaozhou		to come	lai⁵⁵	l a i ⁵⁵	) l a i ⁵⁵				3410	23	囗	to-23
37219	SiniticJieyang		to come	lai⁵⁵	l a i ⁵⁵	) l a i ⁵⁵				3410	23	囗	to-23
37701	NagaUkhrul	come	to come	kʰə-ra	kʰ ə + r a	kʰ ə + r a				3410			
38638	Rabha	come	to come	rɨ́-ba	r ɨ́ + b a					10155			
30789	SiniticOldChinese		to come	mərˤək	m ə + rˤ ə k	) m ə + rˤ ə k			来	3410		來	_mə-prefix to-23
36103	MizoLushai	come (v)	to come	lokal	l o k a l	l o k a l				2563			
31226	BurmishOldBurmese		to come	lā	l ā	- l ā				883			
31578	KhroskyabsWobzi		to come	vjî	v j î	) v j î				759			
31831	ChepangChepang	come	to come	waŋ-	w a ŋ	- w a ŋ				2445			
15703	LoloishLisu	come	to come	lɑ³³	l ɑ ³³	l ɑ ³³	doubtful			883			
32095	GaroGaro	come (vi)	to come	i•-a	i ʔ + a	i ʔ + a				3926			
32096	GaroGaro	come (vi)	to come	re•-a	r e ʔ + a	) r e ʔ + a	not cognate with 來. OC *ə normally = Garo a (‘ear’ na, ‘child, son’=sa), no glottal stop			10155			
32669	ChinHakha	come (v.)	to come	1. ra, hika ah hin ra;	r a	) r a	[full entry: 2. phanh; 3. zulh; e.g. Two comes after one = Pahnih nih pakhat kha a zulh; 4. chuahkehnak lei i chuahnak; e.g. Jack comes from a good family = Jack cu phun ttha chungin a chuakmi a si. past participle of come is come. come about = Zeitindah thil a hung umning a si? come over = Zei nih dah an ti?]			3410			
16309	TibetanLhasa	come	to come	ɕo⁵²	ɕ o ⁵²	ɕ o ⁵²				2712			
32571	KirantiThulung		to come	romu	r o k	) r o k	Semantics ! Allen "come (circuitously), to come (of future time)"			10245			
#
33059	TibetoKinauriBunan	count	to count	mik	m i k	m i k				250			
16838	TaniBokar	count (numbers)	to count	kɯː	k ɯː	k ɯː				3138			
33345	TibetoKinauriByangsi	count	to count	hyɔŋmo	h j ɔ ŋ m o	h j ɔ ŋ m o				425			
33573	TibetoKinauriRongpo	count	to count	gɔN-	g ɔ ɳ	g ɔ ɳ		nepali?		29870			
17451	JingphoJingpho	count (numbers)	to count	thi⁵⁵	th i ⁵⁵	th i ⁵⁵	also 'to read'			29706			
34345	BurmishAchang	count v. 2	to count	an³⁵	a n ³⁵	a n ³⁵				961	167		
34346	BurmishAtsi	count v. 1	to count	ŋa̱p⁵⁵	ŋ a̰ p ⁵⁵	ŋ a̰ p ⁵⁵				962	168		count
34348	BurmishLashi	count v. 1	to count	ŋa̱ːp⁵⁵	ŋ a̰ː p ⁵⁵	ŋ a̰ː p ⁵⁵				962	168		
34349	BurmishMaru	count v. 1	to count	ŋɛ̱ʔ⁵⁵	ŋ ɛ̰ ʔ ⁵⁵	ŋ ɛ̰ ʔ ⁵⁵				962	168		count
1715	TibetanOldTibetan		to count	rtsi	r ts i	) r ts i			数	1019			
34652	BurmishRangoon		to count	je²²	j e ²²	j e ²²				1063	166		count
18456	rGyalrongMaerkang	count (numbers)	to count	kɐ rtsə	k ɐ _ r ts ə	) k ɐ _ r ts ə	!	tib[rtsi]		29909			
18842	TibetanLhasa	count (numbers)	to count	tʂhaŋ¹³ka⁵⁵ ca¹³²	tʂh a ŋ ¹³ ◦ k a ⁵⁵ _ c a ¹³²	tʂh a ŋ ¹³ ◦ k a ⁵⁵ _ c a ¹³²				3229			
35853	KirantiBahing	count (vt)	to count	hik-	h i k	h i k				1434			
19806	rGyalrongDaofu	count (numbers)	to count	ʂtse dʐu	ʂ ts e + ɖʐ u	) ʂ ts e + ɖʐ u	!	tib[rtsi]		29944			
19861	BodicTshangla	count (numbers)	to count	dʐaŋ ʔa	dʐ a ŋ _ ʔ a	dʐ a ŋ _ ʔ a		tib grang		29948			
36104	MizoLushai	count (v)	to count	chhiar	tʃʰ i a r	tʃʰ i a r				3664			
36105	MizoLushai	count (v)	to count	chhût	tʃʰ û t	tʃʰ û t				2865			
20157	NungicDulong	count (numbers)	to count	ɹɯ³¹tɯ⁵³	ɹ ɯ ³¹ + t ɯ ⁵³	ɹ ɯ ³¹ + t ɯ ⁵³				2489			
20428	TibetanBatang	count (numbers)	to count	tse⁵⁵ dʐu⁵³ dʑɑu²³¹	ts e ⁵⁵ _ dʐ u ⁵³ _ dʑ ɑ u ²³¹	ts e ⁵⁵ _ dʐ u ⁵³ _ dʑ ɑ u ²³¹				2849			
37222	SiniticBeijing		to count	ʂu²¹⁴	ʂ u ²¹⁴	ʂ u ²¹⁴				1886	919	數	to-919
37224	SiniticChaozhou		to count	siou⁵³	s i o u ⁵³	s i o u ⁵³				1886	919	數	to-919
37225	SiniticLonggang		to count	su³²	s u ³²	s u ³²				1886	919	數	to-919
37227	SiniticXingning		to count	sɔɑn⁵³	s ɔ ɑ n ⁵³	s ɔ ɑ n ⁵³				1887	420	算	to-420
38066	Tangut		to count	sej	s e j					10189		算	
22089	DengDarangTaraon	count (numbers)	to count	tɑ³¹tsɑi⁵⁵	t ɑ ³¹ ◦ ts ɑ i ⁵⁵	t ɑ ³¹ ◦ ts ɑ i ⁵⁵				2373			
