# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
24326	Lisu	push / shove	to push	de³¹	d e ³¹				2860				
25198	Zhaba_Daofu_County	push / shove	to push	tʌ¹³ti³³kɪ⁵⁵	t ʌ ¹³ + t i ³³ + k ɪ ⁵⁵				3013				
30393	Khaling		to push	tol	t o l				724				
30394	Limbu		to push	cɔnt	c ɔ n t				3521				
30943	Old_Chinese		to push	tʰˤuj	tʰˤ u j			推	1954				
31249	Old_Burmese		to push	to₁nḥ	t o₁/o n ḥ/				1301				
31250	Old_Burmese		to push	tuivḥ	t ui v ḥ/				3694				
31251	Old_Burmese		to push	nhip	nh i p				3695				
31705	Wobzi_Khroskyabs		to push	nskʰɑ́ɣ	ns kʰ ɑ́ ɣ				3767				
31971	Chepang	push, shove object	to push	dhus-	dʱ u s				3869				
32226	Garo	push (vt)	to push	sik-ru-ru-a	s i k + r u + r u + a				3994				
32597	Thulung		to push	unmu	u t				4105				
32802	Hakha_Chin	push (v.)	to push	nam;	n â/a m + n ǎ/a m		[full entry: e.g. Push the door = Innka kha nam.]		35				
33090	Bunan	push	to push	pʰu	pʰ u		Comment (by Widmer2014): «WT 'phul, 'bud»		3188				
33367	Byangsi	strike a match; push	to push	t5ha:mo	t̺ʰ aː m o				442				
33598	Rongpo	push	to push	dhəkka:-	dh ə kk aː	IA			588				
33822	Kulung	push, shove (vt-4 [1: tǝl- 2: tǝll- 3: tǝl-])	to push	tǝlma	t ə l m a		Nepali: ghaceḍnu, (Tolsma1999)		724				
34001	Bantawa	1. to support, 2. to push	to push	tomma (tomtu)	t o m t				3154				
35456	Achang_Longchuan	push / shove v.	to push	tun³¹	t u n ³¹				1301				
35457	Atsi	push / shove v.	to push	tʃu̱n²¹	tʃ ṵ n ²¹				1300				
35458	Bola	push / shove v.	to push	tʃɔ̱n³⁵	tʃ ɔ̰ n ³⁵				1300				
35459	Lashi	push / shove v.	to push	tuːn³³	t uː n ³³				1301				
35460	Maru	push / shove v.	to push	tʃu̱m³⁵	tʃ ṵ m ³⁵				1300				
35461	Xiandao	push / shove v.	to push	tun³¹	t u n ³¹				1301				
35630	Rangoon		to push	tũ⁵⁵	t ũ ∼ ⁵⁵				1301				
35877	Bahing	push (v)	to push	nɛpt-	n ɛ p t				1450				
36138	Lushai	push (v)	to push	nam	n a m				35				
36139	Lushai	push (v)	to push	nawr	n a w/u r				1592				
37379	Beijing	push	to push	tʰui⁵⁵	tʰ u i ⁵⁵			推	1954				
37380	Guangzhou	push	to push	tʰøy⁵³	tʰ ø y ⁵³			推	1954				
37381	Guangzhou	push	to push	ʊŋ³⁵	ʊ ŋ ³⁵				1955				
37382	Chaozhou		to push	lɛŋ⁵³	l ɛ ŋ ⁵³				1956				
37383	Longgang		to push	tʰʊy³³	tʰ ʊ y ³³				1954				
37384	Jieyang		to push	lɛŋ³¹	l ɛ ŋ ³¹				1956				
37385	Xingning		to push	tʰui⁴⁵	tʰ u i ⁴⁵				1954				
37735	Ukhrul	press, stuff, push	to push	kʰə-nam	kʰ ə + n a m				35				
37935	Hayu	push (vt)	to push	thɩ(t)	tʰ ɿ t				2242				
37936	Hayu	push (vt, vr)	to push	nok	n o k				3673				
38095	Tangut		to push	khwej	kʰ w e j				4152				
38419	Mikir		to push	ingdōi	i ng d ō/o i		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «doi» (page: 380)		10421				
38647	Rabha	push / shove	to push	pɨ-tar	p ɨ + t a r				10422				
#
7704	Old_Tibetan		to reside (live)	sdod, bsdad	b s d a d				2022				
7733	Japhug		to reside (live)	rɤʑi	r ɤ ʑ i				2805				
17317	Jingpho	live / reside	to reside (live)	ŋa³¹	ŋ a ³¹				3296				
17396	Motuo_Menba	live / reside	to reside (live)	tɕho	tɕʰ o				698				
18316	rGyalrong_Maerkang	live / reside	to reside (live)	kɑ ȵi	k ɑ _ ȵ i				1038				
18689	Tibetan_Lhasa	live / reside	to reside (live)	tɛ¹³²	t ɛ ¹³²				2022				
18690	Tibetan_Lhasa	live / reside	to reside (live)	nɛ⁵²	n ɛ ⁵²				3488				
21151	Tibetan_Alike	live / reside	to reside (live)	wdat	w d a t				2022				
22031	Darang_Taraon	live / reside	to reside (live)	i⁵⁵ɑ³¹	i ⁵⁵ + ɑ ³¹				2491				
22101	Zhaba_Daofu_County	live / reside	to reside (live)	mø³³ʂti⁵⁵	m ø ³³ + ʂ t i ⁵⁵				2378				
22710	Daofu	live / reside	to reside (live)	ndzu	n dz u				2255				
22786	Tibetan_Xiahe	live / reside	to reside (live)	ndəχ	nd ə χ				2519				
23856	Dulong	live / reside	to reside (live)	ɑn⁵⁵	ɑ n ⁵⁵				2756				
24008	Lisu	live / reside	to reside (live)	niɑ³⁵	n i ɑ ³⁵				2789				
24083	Bokar	live / reside	to reside (live)	daː	d aː				2800				
24084	Bokar	live / reside	to reside (live)	da ko	d a + k o				2800				
25182	Yidu	live / reside	to reside (live)	i⁵⁵hɑ⁵³	i ⁵⁵ + h ɑ ⁵³				3009				
25272	Tibetan_Batang	live / reside	to reside (live)	nduʔ²³¹	nd u ʔ ²³¹				2519				
30398	Khaling		to reside (live)	mu	m u				3523				
30399	Limbu		to reside (live)	nɛss	n ɛ s s				1038				
30950	Old_Chinese		to reside (live)	m→tˤrak	m + tˤ r a k		WT ɦjag-pa	住	3660				
31252	Old_Burmese		to reside (live)	niy	n i j				1038				
31709	Wobzi_Khroskyabs		to reside (live)	rjê	r j ê/e				3769				
31975	Chepang	live, dwell (B)	to reside (live)	bhe-	bʱ e				3873				
32229	Garo	dwell; reside; stay (vi)	to reside (live)	dong-chak-a	d o ŋ + ch a k + a				3996				
32598	Thulung		to reside (live)	bumu	b u				3523				
32806	Hakha_Chin	reside (v.)	to reside (live)	um;	ʔ û/u m + ʔ ǔ/u m		[full entry: e.g. He resided in Hakha = Hakha ah a um.]		3203				
33169	Bunan	sit, reside, dwell	to reside (live)	jot-	j o t		Added info by M. Widmer		323				
33368	Byangsi	live, stay	to reside (live)	nimo	n i m o				1038				
33599	Rongpo	sit, live, be	to reside (live)	huŋ-, hunc-, hun-, hum-	h u ŋ				589				
34004	Bantawa	to sit [seems to be used for “to live”, cf p. 414, “earlier I lived in Kathmandu”]	to reside (live)	yuŋma (yuŋa)	j u ŋ				825				
34547	Rangoon		to reside (live)	ne²²	n e ²²				1038				
35481	Achang_Longchuan	live / reside v.	to reside (live)	ȵɔʔ⁵⁵	nʲ ɔ ʔ ⁵⁵				1038				
35482	Atsi	live / reside v.	to reside (live)	ŋji⁵¹	ŋ j i ⁵¹				1038				
35483	Bola	live / reside v.	to reside (live)	ŋji⁵⁵	ŋ j i ⁵⁵				1038				
35484	Lashi	live / reside v.	to reside (live)	luːŋ⁵⁵	l uː ŋ ⁵⁵				1308				
35485	Maru	live / reside v.	to reside (live)	na³¹	n a ³¹				1038				
35527	Xiandao	live / reside v.	to reside (live)	nai⁵⁵	n a i ⁵⁵				1038				
35878	Bahing	live	to reside (live)	blœn-	b l œ n				1451				
37386	Beijing		to reside (live)	tʂu⁵¹	ʈʂ u ⁵¹				1957				
37387	Guangzhou		to reside (live)	tsy²²	ts y ²²				1957				
37388	Chaozhou		to reside (live)	kʰia³⁵	kʰ i a ³⁵				1958				
37389	Longgang		to reside (live)	tsʰu⁵⁴	tsʰ u ⁵⁴	< LMC	住 drjuH < *dro(ʔ)-s. Should have a stop initial. LS		1957				
37390	Jieyang		to reside (live)	kʰia³⁵	kʰ i a ³⁵				1958				
37391	Xingning		to reside (live)	tʂʰu⁵³	ʈʂʰ u ⁵³	< LMC	住 drjuH < *dro(ʔ)-s. Should have a stop initial. LS		1957				
37736	Ukhrul	sit, reside; do continuously (postp.)	to reside (live)	kə-pam	k ə + p a m				2139				
38068	Tangut		to reside (live)	dʑjiij	dʑ j ii/iː j				678				
38387	Mikir		to reside (live)	do	d o		from :cite:Walker1925<br>page in :cite:Walker1925 390		10427				
38636	Rabha	live / reside	to reside (live)	kʰeŋ	kʰ e ŋ				10426				
#
8393	Old_Tibetan		to scratch	brad	b r a d			抓	2501				
8422	Japhug		to scratch	rɤβraʁ	r ɤ β r a ʁ			抓	2403				
17374	Jingpho	scratch (an itch)	to scratch	mă³¹|khjit³¹	m ă ³¹ + kʰ j i t ³¹				2441				
17436	Motuo_Menba	scratch (an itch)	to scratch	prat	p r a t	tib			2501				
18377	rGyalrong_Maerkang	scratch (an itch)	to scratch	kɐ rɐ khrok	k ɐ _ r ɐ _ kʰ r o k				3276				
18749	Tibetan_Lhasa	scratch (an itch)	to scratch	pɛ¹³pɛ⁵² taŋ⁵⁵	p ɛ ¹³ + p ɛ ⁵² _ t a ŋ ⁵⁵				3577				
19725	Daofu	scratch (an itch)	to scratch	zvɛ zvə	z v ɛ + z v ə				3353				
20078	Dulong	scratch (an itch)	to scratch	ɹɯʔ⁵⁵	ɹ ɯ ʔ ⁵⁵				2404				
20691	Tibetan_Batang	scratch (an itch)	to scratch	tʂhuʔ⁵³	ʈʂʰ u ʔ ⁵³				126				
22164	Zhaba_Daofu_County	scratch (an itch)	to scratch	ʌ³³ʐa⁵⁵ʐa³³	ʌ ³³ + ʐ a ⁵⁵ + ʐ a ³³				2403				
22834	Tibetan_Xiahe	scratch (an itch)	to scratch	tʂhəχ	ʈʂʰ ə χ				126				
24055	Lisu	scratch (an itch)	to scratch	tɕhe³⁵	tɕʰ e ³⁵				3421				
24136	Bokar	scratch (an itch)	to scratch	(ak) ɦok	ɦ o k				2811				
25012	Tibetan_Alike	scratch (an itch)	to scratch	ntʂhuk	n ʈʂʰ u k				126				
25206	Yidu	scratch (an itch)	to scratch	dzu⁵⁵ɹu⁵⁵	dz u ⁵⁵ + ɹ u ⁵⁵				3016				
25370	Darang_Taraon	scratch (an itch)	to scratch	wɑ⁵⁵	w ɑ ⁵⁵				3055				
30407	Khaling		to scratch	phrɛpt	pʰ r ɛ p t				3524				
30408	Limbu		to scratch	uːk	uː k				2811				
30963	Old_Chinese		to scratch	s→tsˤu	s + tsˤ u			抓	3662				
31254	Old_Burmese		to scratch	phyo₂k	pʰ j o₂/o k				126				
31721	Wobzi_Khroskyabs		to scratch	nsprɑɣvɑ́ɣ	n s p r ɑ ɣ v ɑ́ ɣ				2403				
31986	Chepang	scratch (all over), leave scratch marks	to scratch	wərəʔ-	w ə r ə ʔ				2404				
32241	Garo	scratch (vt)	to scratch	brik-a	b r i k + a				4005				
32600	Thulung		to scratch	bhrammu	bh r a m				3524				
32818	Hakha_Chin	scratch (v.)	to scratch	huah , kheuh , tak thak i kheuh	h u a t + h u a ʔ				1262				
32904	Old_Tibetan		to scratch	ɴpʰrug	ɴ pʰ r u g				126				
33136	Bunan	scratch	to scratch	trak	t r a k				305				
33370	Byangsi	dig, scratch	to scratch	kwàmo	k w à/a m o				1672				
33602	Rongpo	scrape	to scratch	khyo-	kʰ j o				592				
33824	Kulung	scratch (vt-5 [1: ui- 2: uiy- 3: ui- 4: un- 5: u:-])	to scratch	uima	u i m a		Nepali: cithornu. (Tolsma1999)		725				
34018	Bantawa	(antip) to scratch, to tear (at the wall); to grab (with claws)	to scratch	pamma (pamtu)	p a m t				833				
34019	Bantawa	to scratch on an itchy place	to scratch	wamma (wamtu)	w a m t				834				
34730	Rangoon		to scratch	ɑ⁵³jɑ⁵⁵pʰjɑuʔ⁴	ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴		bad concept		126				
35543	Achang_Longchuan	scratch (an itch) v.	to scratch	khʐən⁵⁵	kʰ ʐ ə n ⁵⁵		bad concept		1327				
35544	Atsi	scratch (an itch) v.	to scratch	kjin⁵¹	k j i n ⁵¹		bad concept		1327				
35545	Bola	scratch (an itch) v.	to scratch	kjɔ̱n⁵⁵	k j ɔ̰ n ⁵⁵		bad concept		1327				
35546	Lashi	scratch (an itch) v.	to scratch	kji̱ːn³¹	k j ḭː n ³¹		bad concept		1327				
35547	Maru	scratch (an itch) v.	to scratch	kji̱ŋ³¹	k j ḭ ŋ ³¹		bad concept		1327				
35548	Xiandao	scratch (an itch) v.	to scratch	khʐan⁵⁵	kʰ ʐ a n ⁵⁵		bad concept		1327				
35880	Bahing	scratch (vt)	to scratch	ʔbapt-	ʔ b a p t				833				
36142	Lushai	scratch (v)	to scratch	hiat	h i a t				1262				
36143	Lushai	scratch (v)	to scratch	hem	h e m				3902				
37398	Beijing	scratch (to relieve itch)	to scratch	nɑo³⁵jɑŋ²¹⁴	n ɑ o ³⁵ j ɑ ŋ ²¹⁴		**cognates**: since this word is expressed as ”scratch itch” in most varieties, the ”itch” should not included into the cognate judgment.	撓癢	1961				
37399	Beijing	scratch (to relieve itch)	to scratch	kʰuæi²¹⁴₃₅jɑŋ²¹⁴	kʰ u æ i ³⁵/²¹⁴ j ɑ ŋ ²¹⁴			擓癢	3062				
37400	Guangzhou	scratch (to relieve itch)	to scratch	ŋɐu⁵³hɐn²²	ŋ ɐ u ⁵³ h ɐ n ²²			! 勾	1962				
37401	Longgang		to scratch	ja³³	j a ³³		yinping		3237				
37402	Jieyang		to scratch	pɛ⁵⁵	p ɛ ⁵⁵				1964				
37403	Xingning		to scratch	ʐa²⁴	ʐ a ²⁴		yangping		3238				
37739	Ukhrul	scratch / scrape	to scratch	kə-kʰot	k ə + kʰ o t				2142				
37938	Hayu	scratch (vt, vr)	to scratch	phok	pʰ o k				126				
38033	Tangut		to scratch	mja.	m j a./a				4161				
38349	Mikir		to scratch	arkè	a r k è/e		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phuk, choprak» (page: 401)		10439				
38672	Rabha	scratch (an itch)	to scratch	kʰɨn	kʰ ɨ n				10438				
#
8446	Old_Tibetan	see	to see	lta-	l t a +			看见	2936				
8459	Khaling	see	to see	thɵ-	tʰ ɵ +			看见	2939				
8460	Limbu	see	to see	nis-	n i s +			看见	2940				
8475	Japhug	see	to see	mto	m t o			看见	2472				
8479	Tangut	see	to see	ljij²	l j i j ²			看见	4162				
16195	Tibetan_Lhasa	see	to see	thoŋ⁵⁵	tʰ o ŋ ⁵⁵				2472				
16783	Motuo_Menba	see	to see	thoŋ	tʰ o ŋ	tib			2472				
17207	Zhaba_Daofu_County	see	to see	tʂu⁵⁵	ʈʂ u ⁵⁵				3242				
19681	Daofu	see	to see	ɣdu	ɣ d u				2472				
20956	rGyalrong_Maerkang	see	to see	kɑ mto	k ɑ _ m t o				2472				
22033	Darang_Taraon	see	to see	kɑ³¹tiɯŋ⁵³	k ɑ ³¹ + t i ɯ ŋ ⁵³				2507				
22796	Tibetan_Xiahe	see	to see	rəχ	r ə χ				2523				
23889	Dulong	see	to see	jɑ⁵³	j ɑ ⁵³				2764				
24016	Lisu	see	to see	lo⁵⁵mo³³	l o ⁵⁵ + m o ³³				2791				
24098	Bokar	see	to see	koŋ poŋ	k o ŋ + p o ŋ				2801				
24143	Jingpho	see	to see	mu³¹	m u ³¹				53				
24979	Tibetan_Alike	see	to see	rik	r i k				2523				
25186	Yidu	see	to see	ɑ⁵⁵thuŋ⁵³	ɑ ⁵⁵ + tʰ u ŋ ⁵³				2472				
25582	Tibetan_Batang	see	to see	riʔ²³¹	r i ʔ ²³¹				2523				
30965	Old_Chinese		to see	kˤen←s	kˤ e n + s			看见	593				
31255	Old_Burmese		to see	mraṅ	m r a ṅ/ŋ				1329				
31723	Wobzi_Khroskyabs		to see	vdê	v d ê/e				2472				
31987	Chepang	look, see (WD)	to see	kən-	k ə n				593				
32242	Garo	appear; dream about; look like; see (vt)	to see	nik-a	n i k + a				4006				
32328	Old_Tibetan		to see	mtʰoŋ	m tʰ o ŋ				2472				
32601	Thulung		to see	lwa:mu	l w a s				4106				
32820	Hakha_Chin	see (v.)	to see	hmuh	hm/m̥ u + hm/m̥ u ʔ				53				
33116	Bunan	see	to see	tant	t a n t				290				
33153	Bunan	see	to see	tʰaŋ	tʰ a ŋ		Comment (by Widmer2014): «WT mthong»		4163				
33371	Byangsi	see, be found	to see	tiŋmo	t i ŋ m o				2507				
33603	Rongpo	see (imp. sg.)	to see	kan-	k a n				593				
33825	Kulung	see (vt-4 [1: khɔN- 2: khɔNN- 3: khɔ:-])	to see	khɔ:ma	kʰ ɔː m a		Nepali: dekhnu. (Tolsma1999)		2512				
34021	Bantawa	to see; to look at, to watch	to see	copma	ts o p				836				
34381	Bola	see v.	to see	mjɔ̃⁵⁵	m j ɔ̃ ∼ ⁵⁵				1329				
34543	Rangoon		to see	mjĩ²²	m j ĩ ∼ ²²				1329				
35553	Achang_Longchuan	see v.	to see	en³¹mʐaŋ⁵⁵	e n ³¹ + m ʐ a ŋ ⁵⁵				1329				
35554	Atsi	see v.	to see	mjaŋ⁵¹	m j a ŋ ⁵¹				1329				
35556	Lashi	see v.	to see	mjaːŋ³¹	m j aː ŋ ³¹				1329				
35557	Maru	see v.	to see	mjɔ̃³¹	m j ɔ̃ ∼ ³¹				1329				
35558	Xiandao	see v.	to see	mʐaŋ⁵⁵	m ʐ a ŋ ⁵⁵				1329				
36144	Lushai	see	to see	hmu	m̥ u				53				
36145	Lushai	see	to see	hria	r̥ i a				1596				
37404	Beijing	look, see	to see	tɕʰiɑo³⁵	tɕʰ i ɑ o ³⁵			瞧	1966				
37405	Beijing	look, see	to see	kʰan⁵³	kʰ a n ⁵³			看	1967				
37406	Beijing	look, see	to see	tʂʰou²¹³	ʈʂʰ o u ²¹³				1968				
37407	Guangzhou	look, see	to see	tʰɐi³⁵	tʰ ɐ i ³⁵	< MC/LMC		睇	1969				
37408	Chaozhou		to see	tʰɔi⁵³₃₅tiɛʔ²	tʰ ɔ i ³⁵/⁵³ t i ɛ ʔ ²	< Cant ? MC ?	睇 thej < *l̥ˤ[ə]j.		1969				
37409	Longgang		to see	kʰɔn⁵⁴₅₅tau³²	kʰ ɔ n ⁵⁵/⁵⁴ t a u ³²	< MC/LMC/Mand	Meixian Hakka lai3 = 睇 thej < *l̥ˤ[ə]j is the inheroted word. LS.		1967				
37410	Jieyang		to see	tʰɔ̃ĩ³¹₃₅tiɔʔ²	tʰ ɔ̃ ĩ ∼ ³⁵/³¹ t i ɔ ʔ ²	< Cant ? MC ?			1969				
37411	Xingning		to see	kʰɔɑn⁵³₅₅tɑɔ²¹	kʰ ɔ ɑ n ⁵⁵/⁵³ t ɑ ɔ ²¹	< MC/LMC/Mand	Meixian Hakka lai3 = 睇 thej < *l̥ˤ[ə]j is the inheroted word. LS.		1967				
37740	Ukhrul	see	to see	kə-tʰɐj	k ə + tʰ ɐ j				2143				
37939	Hayu	see (vt)	to see	yeŋ	j e ŋ				4164				
38335	Mikir		to see	làng	l à/a ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «lang, thek» (page: 402)		10440				
38637	Rabha	see	to see	nuk	n u k				4006				
#
8711	Old_Tibetan		to shoot (an arrow)	ɴpʰen	ɴ pʰ e n				2979				
8740	Japhug		to shoot (an arrow)	tɯdi lɤt	t ɯ d i + l ɤ t				2933				
16872	Tibetan_Lhasa	shoot (an arrow)	to shoot (an arrow)	ta¹³ ca¹³²	t a ¹³ _ c a ¹³²				2814				
17433	Jingpho	shoot (an arrow)	to shoot (an arrow)	kap³¹	k a p ³¹				727				
17478	Motuo_Menba	shoot (an arrow)	to shoot (an arrow)	gap	g a p				727				
18816	Tibetan_Lhasa	shoot (an arrow)	to shoot (an arrow)	paŋ⁵²	p a ŋ ⁵²				2979				
20135	Dulong	shoot (an arrow)	to shoot (an arrow)	ɑp⁵⁵	ɑ p ⁵⁵				727				
20409	Tibetan_Batang	shoot (an arrow)	to shoot (an arrow)	dʑɑuʔ⁵³	dʑ ɑ u ʔ ⁵³				2814				
22220	Zhaba_Daofu_County	shoot (an arrow)	to shoot (an arrow)	(mda³³) ʑi¹³	ʑ i ¹³				2414				
22317	Daofu	shoot (an arrow)	to shoot (an arrow)	fqe	f q e				2440				
24105	Lisu	shoot (an arrow)	to shoot (an arrow)	bɯ̱³³	b ɯ̠ ³³				1089				
24191	Bokar	shoot (an arrow)	to shoot (an arrow)	op	o p				727				
25053	Tibetan_Alike	shoot (an arrow)	to shoot (an arrow)	mdæ nphen	m d æ _ n pʰ e n				2979				
25151	Tibetan_Xiahe	shoot (an arrow)	to shoot (an arrow)	hen	h e n				2979				
25229	Yidu	shoot (an arrow)	to shoot (an arrow)	i⁵⁵ li⁵⁵ pɹɑ⁵⁵o⁵³	i ⁵⁵ _ l i ⁵⁵ _ p ɹ ɑ ⁵⁵ + o ⁵³				3022				
25320	rGyalrong_Maerkang	shoot (an arrow)	to shoot (an arrow)	kə pᴇ kɐ lɐt	k ə _ p ᴇ/ɛ̝ _ k ɐ _ l ɐ t				2933				
25560	Darang_Taraon	shoot (an arrow)	to shoot (an arrow)	o⁵³ jɑ³¹	o ⁵³ _ j ɑ ³¹				3078				
30409	Khaling		to shoot (an arrow)	ʔap	ʔ a p				727				
30410	Limbu		to shoot (an arrow)	ap	a p				727				
30970	Old_Chinese		to shoot (an arrow)	Cəlᴀk←s	C/ ə + l ɑ̟ k + s			射	1970				
31256	Old_Burmese		to shoot (an arrow)	pac	p a c				1089				
31728	Wobzi_Khroskyabs		to shoot (an arrow)	lǽ	l ǽ/æ				2933				
31991	Chepang	throw, shoot at target (arrow, object)	to shoot (an arrow)	ʔap-	ʔ a p				727				
32248	Garo	broadcast; cast; plant; shoot; throw (vt)	to shoot (an arrow)	go-a	g o + a				4009				
32602	Thulung		to shoot (an arrow)	ommu	o p				727				
32825	Hakha_Chin	shoot (v.)	to shoot (an arrow)	1. meithal in kah.	k aa/a p + k a ʔ				727				
33019	Bunan	beat, hit, shoot	to shoot (an arrow)	kʰet	kʰ e t		Comment (by Widmer2014): «WT 'khyed "demolish"»		2958				
33604	Rongpo	seed, sprout	to shoot (an arrow)	kua:Ra	k u aː ɽ a				594				
33826	Kulung	1. shoot (e.g. with bow); 2. to break through (of sun) 3. jump over (e.g. rope) (vt-4 [1: ap- 2: app- 3: am-])	to shoot (an arrow)	amma	a m m a		Nepali: 2. jhulkinu. 3. hānnu. (Tolsma1999)		727				
34027	Bantawa	to shoot something, hit	to shoot (an arrow)	pʰitma (pʰittu)	pʰ i t t				841				
34759	Rangoon		to shoot (an arrow)	piʔ⁴	p i ʔ ⁴				1089				
35581	Achang_Longchuan	shoot (an arrow) v.	to shoot (an arrow)	pək⁵⁵	p ə k ⁵⁵				1089				
35582	Atsi	shoot (an arrow) v.	to shoot (an arrow)	pik²¹	p i k ²¹				1089				
35583	Bola	shoot (an arrow) v.	to shoot (an arrow)	pak³¹	p a k ³¹				1089				
35584	Lashi	shoot (an arrow) v.	to shoot (an arrow)	pəːk³¹	p əː k ³¹				1089				
35585	Maru	shoot (an arrow) v.	to shoot (an arrow)	pak³¹	p a k ³¹				1089				
35586	Xiandao	shoot (an arrow) v.	to shoot (an arrow)	pɤk⁵⁵	p ɤ k ⁵⁵				1089				
35881	Bahing	shoot (vt)	to shoot (an arrow)	phɛktso	pʰ ɛ k ts o				1453				
36146	Lushai	shoot	to shoot (an arrow)	kâp	k â p				727				
37412	Beijing		to shoot (an arrow)	ʂʅɤ⁵¹	ʂ ʅ ɤ ⁵¹				1970				
37413	Guangzhou		to shoot (an arrow)	sɛ²²	s ɛ ²²				1970				
37414	Chaozhou		to shoot (an arrow)	sia¹¹	s i a ¹¹				1970				
37415	Longgang		to shoot (an arrow)	sa⁵⁴	s a ⁵⁴				1970				
37416	Jieyang		to shoot (an arrow)	sia¹¹	s i a ¹¹				1970				
37417	Xingning		to shoot (an arrow)	ʂa⁵³	ʂ a ⁵³				1970				
37741	Ukhrul	shoot	to shoot (an arrow)	kə-kap	k ə + k a p				727				
37940	Hayu	shoot, shoot or throw at sth. (vt)	to shoot (an arrow)	op	o p				727				
38051	Tangut		to shoot (an arrow)	khia	kʰ i a				4168				
38369	Mikir		to shoot (an arrow)	ap	a p		from :cite:Walker1925<br>page in :cite:Walker1925 406		727				
38675	Rabha	shoot (an arrow)	to shoot (an arrow)	ko	k o				4009				
#
8976	Old_Tibetan		to sing	gʑas  gtoŋ	g ʑ a s + + g t o ŋ			唱	3053				
9005	Japhug		to sing	nɯrɤɣo	n ɯ r ɤ ɣ o			唱	3058				
15064	Lisu	sing	to sing	guɑ³³	g u ɑ ³³				2514				
17138	Jingpho	sing	to sing	mă³¹khon⁵⁵	m ă ³¹ + kʰ o n ⁵⁵				3278				
17275	Motuo_Menba	sing	to sing	dʑaŋ	dʑ a ŋ				3204				
18128	rGyalrong_Maerkang	sing	to sing	khɐ bʒə kɑ pɑ	kʰ ɐ _ b ʒ ə _ k ɑ _ p ɑ				3254				
18538	Tibetan_Lhasa	sing	to sing	ɕɛ¹³² taŋ⁵⁵	ɕ ɛ ¹³² _ t a ŋ ⁵⁵				3053				
19465	Daofu	sing	to sing	ʁlə və	ʁ l ə + v ə	Tibetan			2497				
21934	Zhaba_Daofu_County	sing	to sing	a³³ko⁵⁵	a ³³ + k o ⁵⁵	ch?			2331				
21963	Darang_Taraon	sing	to sing	tɑ³¹ɕiŋ⁵³	t ɑ ³¹ + ɕ i ŋ ⁵³				2339				
22676	Tibetan_Xiahe	sing	to sing	len	l e n				2497				
22742	Dulong	sing	to sing	wɑ⁵³	w ɑ ⁵³				2514				
23923	Bokar	sing	to sing	taŋ	t a ŋ				2775				
23924	Bokar	sing	to sing	ben	b e n				2776				
24309	Tibetan_Batang	sing	to sing	theĩ⁵⁵	tʰ e ĩ ∼ ⁵⁵				2856				
24856	Tibetan_Alike	sing	to sing	len	l e n				2497				
25121	Yidu	sing	to sing	ɑ⁵⁵ɕeŋ⁵⁵	ɑ ⁵⁵ + ɕ e ŋ ⁵⁵				2997				
30415	Khaling		to sing	lêl mʉ	l ê/e l + m ʉ				3312				
30416	Limbu		to sing	lor	l o r				3312				
30975	Old_Chinese		to sing	kˤaj	kˤ a j			唱	3666				
31257	Old_Burmese		to sing	chuiw	ch ui w				3260				
31733	Wobzi_Khroskyabs		to sing	tʂʰɑŋkó vî	ʈʂʰ ɑ ŋ k ó/o _ v î/i	ch			3774				
31996	Chepang	sing	to sing	me-	m e				3881				
32252	Garo	sing (n)	to sing	ring•-a	r i ŋ ʔ + a				3426				
32603	Thulung		to sing	kamso bomu	k a m s o				4107				
32830	Hakha_Chin	sing (v.)	to sing	1. hlasak.	hl/l̥ âa/a + s ǎa/a + + s a k		[full entry: 2. tisa a tlawh tik i vi ti i a onh khi.]		61				
32907	Old_Tibetan		to sing	glu len	g l u + l e n				2497				
33034	Bunan	sing	to sing	lala tʰir	l a l a + tʰ i r				230				
33372	Byangsi	sing	to sing	tocmo	t o c/tʃ m o				2757				
33605	Rongpo	sing a song	to sing	ghəs ləga:-	gh ə s _ l ə g aː				3131				
33827	Kulung	make noise, shout, squeal (pig, goat), sing (of a bird), rumble (of one's belly) (vi-7 [1: kɔi- 2: kɔ- 3: kai- 4: ka-])	to sing	kama	k a m a		Nepali: karāunu. (Tolsma1999)		728				
34030	Bantawa	to speak, to sing, to perform	to sing	luma (luwa)	l u				842				
34728	Rangoon		to sing	sho²²	sʰ o ²²				3260				
35593	Achang_Longchuan	sing	to sing	siaŋ³⁵ɕiaŋ⁵⁵	s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵				1337				
35594	Atsi	sing	to sing	tho⁵¹	tʰ o ⁵¹				1338				
35595	Bola	sing	to sing	thɔ⁵⁵	tʰ ɔ ⁵⁵				1338				
35596	Lashi	sing	to sing	khuːn⁵⁵	kʰ uː n ⁵⁵				3554				
35597	Maru	sing	to sing	thu³¹	tʰ u ³¹				1338				
