ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
19885	Kharia	khr	to smell (receive odor)		ɟũĩ	ɟ ũĩ	C u	K V	C Y	25	3381
19891	Santali	sat	to smell (receive odor)		so	s o	s o	S V	S U	23	3379
19892	Sora	srb	to smell (receive odor)		ɲu	ɲ u	H u	N V	N Y	29	3382
19893	Car	caq	to smell (receive odor)		huːthət	huːt hət	h h	H H	H H	5	3387
19895	Nancowri	ncb	to smell (receive odor)		həthata	h ə t h a t a	h I t h a t a	H V T H V T V	H E T H A T A	5	3387
19904	Lawa(Ratanakul)	lcp	to smell (receive odor)		hŋaɨt	h ŋ aɨ t	h N a t	H N V T	H N A T	34	3384
19907	Palaung-Dara'ang	pce	to smell (receive odor)		ɲ̊ɔɁ	ɲ̊ ɔ Ɂ	H o 7	N V H	N U H	40	3386
19908	Palaung-Kalaw	pce	to smell (receive odor)		ʔuh	ʔ u h	7 u h	H V H	H Y H	32	3383
19910	Palaung-Namhsan	pce	to smell (receive odor)		ʔur	ʔ u r	7 u r	H V R	H Y R	32	3383
19911	Riang-Sak	ril	to smell (receive odor)		kuɲ²	k u ɲ	k u H	K V N	K Y N	36	3385
19914	Wa-Praok	prk	to smell (receive odor)		ŋʰɯt	ŋʰ ɯ t	N u t	N V T	N I T	34	3384
19919	Karii	pkt	to smell (receive odor)		hoːɲ	h oː ɲ	h o H	H V N	H U N	2	3376
19921	Ruc	scb	to smell (receive odor)		híːt	h íː t	h i t	H V T	H I T	5	3387
19934	Alak	alk	to spit		kəcɔh	k ə c ɔ h	k I T o h	K V K V H	K E C U H	6	3399
19935	Bahnar-Golar	bdq	to spit		kəsɔh	k ə s ɔ h	k I s o h	K V S V H	K E S U H	6	3399
19936	Bahnar-Kontum	bdq	to spit		kəsɔh	k ə s ɔ h	k I s o h	K V S V H	K E S U H	6	3399
19937	Bahnar-Pleiku	bdq	to spit		kəsɔh	k ə s ɔ h	k I s o h	K V S V H	K E S U H	6	3399
19938	Brao	brb	to spit		kəjoh	k ə j o h	k I y o h	K V J V H	K E J U H	6	3399
19941	Cua	cua	to spit		kasoh	k a s o h	k a s o h	K V S V H	K A S U H	6	3399
19942	Halang	hal	to spit		kəcuh	k ə c u h	k I T u h	K V K V H	K E C Y H	6	3399
19943	Jeh	jeh	to spit		kəcuh	k ə c u h	k I T u h	K V K V H	K E C Y H	6	3399
19944	Jru-Laven	lbo	to spit		kcoh	k c o h	k T o h	K K V H	K C U H	6	3399
19948	Mnong-Rölöm	mng	to spit		sɔh	s ɔ h	s o h	S V H	S U H	6	3399
19949	Mnong-Rölöm	mng	to spit		haːk	h aː k	h a k	H V K	H A K	7	3400
19950	Nyaheun	nev	to spit		gjoh	g j o h	g y o h	K J V H	K J U H	6	3399
19952	Rengao	ren	to spit		cuh	c u h	T u h	K V H	C Y H	6	3399
19954	Sedang	sed	to spit		kəcow	k ə c o w	k I T o w	K V K V W	K E C U W	6	3399
19955	Sre	kpm	to spit		cʰɔh	cʰ ɔ h	T o h	K V H	C U H	6	3399
19956	Stieng	sti	to spit		cʰɔh	cʰ ɔ h	T o h	K V H	C U H	6	3399
19959	Bru-Talan	oog	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399
19960	Bru-Ubon	bru	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399
19961	In	irr	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399
19962	Katang	kgd	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399
19963	Katu-AnDiem	ktv	to spit		kacɔh	k a c ɔ h	k a T o h	K V K V H	K A C U H	6	3399
19965	Kui(Sriwises1978)	kdt	to spit		kəcɔh	k ə c ɔ h	k I T o h	K V K V H	K E C U H	6	3399
19966	Kui(Huffman1979)	kdt	to spit		kəcɑh	k ə c ɑ h	k I T o h	K V K V H	K E C A H	6	3399
19968	Mankong	sss	to spit		kucɔh	k u c ɔ h	k u T o h	K V K V H	K Y C U H	6	3399
19969	Nge'	ngt	to spit		kacoh	k a c o h	k a T o h	K V K V H	K A C U H	6	3399
19970	Pacoh	pac	to spit		kucṵːh	k u c ṵː h	k u T u h	K V K V H	K Y C Y H	6	3399
19971	So-Khammouane	sss	to spit		kəcɔh	k ə c ɔ h	k I T o h	K V K V H	K E C U H	6	3399
19972	So-SakonNakhon	sss	to spit		kəcɔh	k ə c ɔ h	k I T o h	K V K V H	K E C U H	6	3399
19973	Souei-Saravan	kdt	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399
19974	TaOi	tto	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399
19975	Khasi	khi	to spit		biaʔ	b ia ʔ	b i 7	P V H	P I H	8	3401
19977	Pnar	pbv	to spit		mn̩tʰu	m n̩ tʰ u	m n t u	M N T V	M N T Y	3	3398
19978	War-Lamin	aml	to spit		pətʰeʊ	p ə tʰ eʊ	p I t e	P V T V	P E T E	3	3398
19979	Khmer-Surin	kxm	to spit		tʨiaɁ	t ʨ ia Ɂ	t C i 7	T K V H	T C I H	9	3402
19980	Khmer-Standard	khm	to spit		sdoh	s d o h	s d o h	S T V H	S T U H	3	3398
19981	Idu	tyh	to spit		gajûː	g a j u	g a y u	K V J V	K A J Y	21	3397
19982	Khmu-Cuang	kjg	to spit		kɟuh	k ɟ u h	k C u h	K K V H	K C Y H	6	3399
19983	Khmu-Yuan	kjg	to spit		kcúh	k c ú h	k T u h	K K V H	K C Y H	6	3399
19985	Mal-T'in	mlf	to spit		coh	c o h	T o h	K V H	C U H	6	3399
19989	Bugan	bbh	to spit		mde̱¹³	m d e̱	m d e	M T V	M T E	10	3393
19990	Mang	zng	to spit		tɯŋ¹tyː³	tɯŋ¹ tyː³	t t	T T	T T	3	3398
19991	Mon	mnw	to spit		cʰɔh	cʰ ɔ h	T o h	K V H	C U H	6	3399
19992	Nyahkur	cbn	to spit		kəcɔ́h	k ə c ɔ́ h	k I T o h	K V K V H	K E C U H	6	3399
19995	Gorum	pcj	to spit		biʔtur	b i ʔ t u r	b i 7 t u r	P V H T V R	P I H T Y R	1	3392
19998	Kharia	khr	to spit		ˈbiʔtʰuŋ	ˈb i ʔ tʰ u ŋ	b i 7 t u N	P V H T V N	P I H T Y N	1	3392
20004	Santali	sat	to spit		tʰu	tʰ u	t u	T V	T Y	3	3398
20005	Sora	srb	to spit		biɟɔl	b i ɟ ɔ l	b i C o l	P V K V R	P I C U L	1	3392
20006	Car	caq	to spit		kəs	k ə s	k I s	K V S	K E S	12	3394
20008	Nancowri	ncb	to spit		tapaʃhaɲe	t a p a ʃ h a ɲ e	t a p a S h a H e	T V P V S H V N V	T A P A S H A N E	13	3395
20020	Lawa(Ratanakul)	lcp	to spit		mbiək	m b iə k	m b i k	M P V K	M P I K	1	3392
20022	ManMet	mml	to spit		pɛk⁵³	p ɛ k	p E k	P V K	P E K	1	3392
20024	Palaung-Dara'ang	pce	to spit		păc	p ă c	p a T	P V K	P A C	1	3392
20025	Palaung-Kalaw	pce	to spit		kahaʔveːŋ	ka haʔ veːŋ	k h v	K H W	K H B	18	3396
20026	Palaung-Kalaw	pce	to spit		patveaŋ	pat veaŋ	p v	P W	P B	1	3392
20029	Palaung-Namhsan	pce	to spit		bɛʔ	b ɛ ʔ	b E 7	P V H	P E H	1	3392
20030	Riang-Sak	ril	to spit		tᵊkcʰu¹ɲɑŋ¹	tᵊkcʰu¹ ɲɑŋ¹	t H	T N	T N	6	3399
20033	Wa-Praok	prk	to spit		ba̤c	b a̤ c	b a T	P V K	P A C	1	3392
20040	Karii	pkt	to spit		kʔjuːh	k ʔ j uː h	k 7 y u h	K H J V H	K H J Y H	21	3397
20043	Ruc	scb	to spit		kucúːh	k u c úː h	k u T u h	K V K V H	K Y C Y H	6	3399
20046	Vietnamese	vie	to spit		nhổ	n h o	n h o	N H V	N H U	21	3397
20047	Vietnamese	vie	to spit		khạc	k h a c	k h a T	K H V K	K H A C	7	3400
20058	Alak	alk	to stand		cʻacʻraw	cʻ a cʻ r a w	T a T r a w	K V K R V W	C A C R A W	6	3413
20059	Bahnar-Golar	bdq	to stand		ʔjuːŋ	ʔ j uː ŋ	7 y u N	H J V N	H J Y N	3	3412
20060	Bahnar-Kontum	bdq	to stand		ʔjuːŋ	ʔ j uː ŋ	7 y u N	H J V N	H J Y N	3	3412
20061	Bahnar-Pleiku	bdq	to stand		ʔjuːŋ	ʔ j uː ŋ	7 y u N	H J V N	H J Y N	3	3412
20062	Brao	brb	to stand		ɟoŋ	ɟ o ŋ	C o N	K V N	C U N	3	3412
20066	Cua	cua	to stand		dɨːk	d ɨː k	d I k	T V K	T I K	7	3414
20067	Halang	hal	to stand		jùaŋ	j u a ŋ	y u a N	J V V N	J Y A N	3	3412
20068	Jeh	jeh	to stand		ɟṳaŋda̤ŋ	ɟṳaŋ da̤ŋ	C d	K T	C T	3	3412
20069	Jru-Laven	lbo	to stand		ɟʌŋ	ɟ ʌ ŋ	C o N	K V N	C E N	3	3412
20073	Mnong-Rölöm	mng	to stand		dak	d a k	d a k	T V K	T A K	7	3414
20074	Nyaheun	nev	to stand		ɟʌŋ	ɟ ʌ ŋ	C o N	K V N	C E N	3	3412
20077	Sre	kpm	to stand		ntaːw	n t aː w	n t a w	N T V W	N T A W	8	3415
20079	Bru-Talan	oog	to stand		təjəŋ	t ə j ə ŋ	t I y I N	T V J V N	T E J E N	3	3412
20080	Bru-Ubon	bru	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412
20081	In	irr	to stand		təɟəŋ	t ə ɟ ə ŋ	t I C I N	T V K V N	T E C E N	3	3412
20082	Katang	kgd	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412
20083	Katu-AnDiem	ktv	to stand		jɯŋ	j ɯ ŋ	y u N	J V N	J I N	3	3412
20085	Kui(Sriwises1978)	kdt	to stand		təjəŋ	t ə j ə ŋ	t I y I N	T V J V N	T E J E N	3	3412
20086	Kui(Huffman1979)	kdt	to stand		təjʌŋ	t ə j ʌ ŋ	t I y o N	T V J V N	T E J E N	3	3412
20088	Mankong	sss	to stand		təjɨ̤ŋ	t ə j ɨ̤ ŋ	t I y I N	T V J V N	T E J I N	3	3412
20089	Nge'	ngt	to stand		tajʌŋ	t a j ʌ ŋ	t a y o N	T V J V N	T A J E N	3	3412
20090	Pacoh	pac	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412
20091	So-Khammouane	sss	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412
20092	So-SakonNakhon	sss	to stand		təjɨ̤ŋ	t ə j ɨ̤ ŋ	t I y I N	T V J V N	T E J I N	3	3412
20093	Souei-Saravan	kdt	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412
20094	TaOi	tto	to stand		təɟəŋ	t ə ɟ ə ŋ	t I C I N	T V K V N	T E C E N	3	3412
20095	Khasi	khi	to stand		jɛŋ	j ɛ ŋ	y E N	J V N	J E N	3	3412
20097	Pnar	pbv	to stand		jeɲ	j e ɲ	y e H	J V N	J E N	3	3412
20098	War-Lamin	aml	to stand		rәŋ	r ə ŋ	r I N	R V N	R E N	3	3412
20099	Khmer-Surin	kxm	to stand		cʰuər	cʰ uə r	T u r	K V R	C Y R	9	3416
20100	Khmer-Standard	khm	to stand		cʰɔː	cʰ ɔː	T o	K V	C U	9	3416
20101	Idu	tyh	to stand		jûŋ	j u ŋ	y u N	J V N	J Y N	3	3412
20102	Khmu-Cuang	kjg	to stand		dɨn	d ɨ n	d I n	T V N	T I N	10	3403
20104	Khmu-Yuan	kjg	to stand		tɨ̀n	t ɨ̀ n	t I n	T V N	T I N	10	3403
20106	Mal-T'in	mlf	to stand		ɲɔŋ	ɲ ɔ ŋ	H o N	N V N	N U N	2	3409
20111	Bugan	bbh	to stand		ȵɔ̱⁵⁵	ȵ ɔ̱	H o	N V	N U	12	3404
20112	Mang	zng	to stand		ta⁵⁵	t a	t a	T V	T A	13	3405
20113	Mon	mnw	to stand		hətaɔ	h ə t aɔ	h I t a	H V T V	H E T A	8	3415
20114	Nyahkur	cbn	to stand		pətáːw	p ə t áː w	p I t a w	P V T V W	P E T A W	8	3415
20118	Gorum	pcj	to stand		tinaŋ	t i n a ŋ	t i n a N	T V N V N	T I N A N	15	3406
20121	Kharia	khr	to stand		tɔŋˈɡɔn	t ɔ ŋ ˈɡ ɔ n	t o N g o n	T V N K V N	T U N K U N	15	3406
20122	Kharia	khr	to stand		bɛˈrɔˀɖ	b ɛ ˈr ɔˀ ɖ	b E r o d	P V R V T	P E R U T	16	3407
20126	Santali	sat	to stand		tiṃgu	t i ṃ g u	t i m g u	T V M K V	T I M K Y	15	3406
20127	Sora	srb	to stand		tʌnʌŋ	t ʌ n ʌ ŋ	t o n o N	T V N V N	T E N E N	15	3406
20128	Car	caq	to stand		sək	s ə k	s I k	S V K	S E K	17	3408
20130	Nancowri	ncb	to stand		okʃiak	o k ʃ ia k	o k S i k	V K S V K	U K S I K	17	3408
20138	Lawa(Ratanakul)	lcp	to stand		cʰoŋ	cʰ o ŋ	T o N	K V N	C U N	3	3412
20140	ManMet	mml	to stand		tʰɛk³³ʨɛn³¹	tʰɛk³³ ʨɛn³¹	t C	T K	T C	23	3411
20142	Palaung-Dara'ang	pce	to stand		cɔŋ	c ɔ ŋ	T o N	K V N	C U N	3	3412
20143	Palaung-Kalaw	pce	to stand		cɔk	c ɔ k	T o k	K V K	C U K	3	3412
20145	Palaung-Namhsan	pce	to stand		ɟaŋ	ɟ a ŋ	C a N	K V N	C A N	3	3412
20146	Riang-Sak	ril	to stand		tjeŋ²	t j e ŋ	t y e N	T J V N	T J E N	3	3412
20150	Wa-Praok	prk	to stand		tɕṳaŋ	t ɕ ṳ a ŋ	t S i a N	T S V V N	T S Y A N	3	3412
20157	Karii	pkt	to stand		tɨ̀ŋʔ	t ɨ̀ ŋ ʔ	t I N 7	T V N H	T I N H	20	3410
20160	Ruc	scb	to stand		tɨŋ	t ɨ ŋ	t I N	T V N	T I N	20	3410
20163	Vietnamese	vie	to stand		đứng	đ u n g	8 u n g	T V N K	D Y N K	20	3410
20170	Alak	alk	to steal		tatuːŋ	t a t uː ŋ	t a t u N	T V T V N	T A T Y N	3	3430
20171	Bahnar-Golar	bdq	to steal		tətoːŋ	t ə t oː ŋ	t I t o N	T V T V N	T E T U N	3	3430
20172	Bahnar-Kontum	bdq	to steal		tətoːŋ	t ə t oː ŋ	t I t o N	T V T V N	T E T U N	3	3430
20173	Bahnar-Pleiku	bdq	to steal		tətoːŋ	t ə t oː ŋ	t I t o N	T V T V N	T E T U N	3	3430
20174	Bahnar-Pleiku	bdq	to steal		klɛʔ	k l ɛ ʔ	k l E 7	K R V H	K L E H	4	3432
20175	Brao	brb	to steal		toŋ	t o ŋ	t o N	T V N	T U N	3	3430
20177	Cua	cua	to steal		saːtok	saː tok	s t	S T	S T	3	3430
20178	Halang	hal	to steal		tuːŋ	t uː ŋ	t u N	T V N	T Y N	3	3430
20179	Jeh	jeh	to steal		tuːŋ	t uː ŋ	t u N	T V N	T Y N	3	3430
20180	Jru-Laven	lbo	to steal		tmoŋ	t m o ŋ	t m o N	T M V N	T M U N	3	3430
20184	Mnong-Rölöm	mng	to steal		blac	b l a c	b l a T	P R V K	P L A C	5	3433
20185	Mnong-Rölöm	mng	to steal		kʰiem	kʰ ie m	k i m	K V M	K I M	6	3434
20186	Mnong-Rölöm	mng	to steal		tlɛʔ	t l ɛ ʔ	t l E 7	T R V H	T L E H	4	3432
20187	Nyaheun	nev	to steal		mmuoŋ	mm uo ŋ	m u N	M V N	M Y N	3	3430
20189	Rengao	ren	to steal		tṳŋ	t ṳ ŋ	t i N	T V N	T Y N	3	3430
20190	Sedang	sed	to steal		tɔŋ	t ɔ ŋ	t o N	T V N	T U N	3	3430
20191	Sre	kpm	to steal		kəɲaw	k ə ɲ a w	k I H a w	K V N V W	K E N A W	7	3435
20192	Stieng	sti	to steal		tətuːŋ	t ə t uː ŋ	t I t u N	T V T V N	T E T Y N	3	3430
20194	Bru-Talan	oog	to steal		toːjʔ	t oː j ʔ	t o y 7	T V J H	T U J H	8	3436
20195	Bru-Ubon	bru	to steal		tṳəc	t ṳə c	t i T	T V K	T Y C	8	3436
20196	In	irr	to steal		trənoːjʔ	t r ə n oː j ʔ	t r I n o y 7	T R V N V J H	T R E N U J H	8	3436
20197	Katang	kgd	to steal		tuːəjʔ	t uːə j ʔ	t u y 7	T V J H	T Y J H	8	3436
20198	Katu-AnDiem	ktv	to steal		toŋ	t o ŋ	t o N	T V N	T U N	3	3430
20202	Kui(Sriwises1978)	kdt	to steal		tuːc	t uː c	t u T	T V K	T Y C	8	3436
20203	Kui(Huffman1979)	kdt	to steal		tuəc	t uə c	t u T	T V K	T Y C	8	3436
20204	Mankong	sss	to steal		tṳəjʔ	t ṳə j ʔ	t i y 7	T V J H	T Y J H	8	3436
20205	Nge'	ngt	to steal		tuːc	t uː c	t u T	T V K	T Y C	8	3436
20206	Pacoh	pac	to steal		tuəjʔ	t uə j ʔ	t u y 7	T V J H	T Y J H	8	3436
20207	So-Khammouane	sss	to steal		tuəc	t uə c	t u T	T V K	T Y C	8	3436
20208	So-SakonNakhon	sss	to steal		citṳət	c i t ṳə t	T i t i t	K V T V T	C I T Y T	8	3436
20209	Souei-Saravan	kdt	to steal		tuac	t ua c	t u T	T V K	T Y C	8	3436
20210	TaOi	tto	to steal		trənoːjʔ	t r ə n oː j ʔ	t r I n o y 7	T R V N V J H	T R E N U J H	8	3436
20211	Khasi	khi	to steal		tuʔ	t u ʔ	t u 7	T V H	T Y H	11	3417
20212	Pnar	pbv	to steal		toʔ	t o ʔ	t o 7	T V H	T U H	11	3417
20213	War-Lamin	aml	to steal		cətuʔ	c ə t u ʔ	T I t u 7	K V T V H	C E T Y H	11	3417
20214	Khmer-Surin	kxm	to steal		lʊːc	l ʊː c	l u T	R V K	L Y C	12	3418
20215	Khmer-Standard	khm	to steal		luəc	l uə c	l u T	R V K	L Y C	12	3418
20216	Khmu-Cuang	kjg	to steal		ləːc	l əː c	l I T	R V K	L E C	12	3418
20218	Khmu-Yuan	kjg	to steal		lə̀ːc	l ə̀ː c	l I T	R V K	L E C	12	3418
20219	Mal-T'in	mlf	to steal		lɔjh	l ɔ j h	l o y h	R V J H	L U J H	13	3419
20222	Bugan	bbh	to steal		pʦhaŋ¹³	p ʦ h a ŋ	p c h a N	P K H V N	P C H A N	15	3420
20223	Mang	zng	to steal		pat⁷tuaŋ⁶ʔɛː³	pat⁷ tuaŋ⁶ ʔɛː³	p t 7	P T H	P T H	3	3430
20224	Mon	mnw	to steal		klɔt	k l ɔ t	k l o t	K R V T	K L U T	12	3418
20225	Nyahkur	cbn	to steal		kʰlɛ́c	kʰ l ɛ́ c	k l E T	K R V K	K L E C	12	3418
20228	Gorum	pcj	to steal		ɖoŋa	ɖ o ŋ a	d o N a	T V N V	T U N A	17	3422
20231	Kharia	khr	to steal		coraj	c o r a j	T o r a y	K V R V J	C U R A J	16	3421
20232	Kharia	khr	to steal		surum	s u r u m	s u r u m	S V R V M	S Y R Y M	16	3421
20237	Santali	sat	to steal		ackir	a c k i r	a T k i r	V K K V R	A C K I R	20	3424
20238	Sora	srb	to steal		ˈɟumbur	ˈɟ u m b u r	C u m b u r	K V M P V R	C Y M P Y R	19	3423
20239	Car	caq	to steal		ʔulaːjjə	ʔ u l aː jj ə	7 u l a y I	H V R V J V	H Y L A J E	21	3425
20240	Nancowri	ncb	to steal		kalohaŋa	k a l o h a ŋ a	k a l o h a N a	K V R V H V N V	K A L U H A N A	22	3426
20250	Lawa(Ratanakul)	lcp	to steal		mbjaʔ	m b j a ʔ	m b y a 7	M P J V H	M P J A H	25	3427
20252	ManMet	mml	to steal		păʔ⁵³	p ă ʔ	p a 7	P V H	P A H	25	3427
20254	Palaung-Dara'ang	pce	to steal		praː	p r aː	p r a	P R V	P R A	25	3427
20255	Palaung-Kalaw	pce	to steal		prɯa	p r ɯa	p r u	P R V	P R I	25	3427
20257	Palaung-Namhsan	pce	to steal		lut	l u t	l u t	R V T	L Y T	26	3428
20258	Riang-Sak	ril	to steal		raʔ²	r a ʔ	r a 7	R V H	R A H	25	3427
20262	Wa-Praok	prk	to steal		brɛ̤ʔ	b r ɛ̤ ʔ	b r E 7	P R V H	P R E H	25	3427
20266	Karii	pkt	to steal		loːmʔ	l oː m ʔ	l o m 7	R V M H	L U M H	29	3429
20269	Vietnamese	vie	to steal		trộm	t r o m	t r o m	T R V M	T R U M	30	3431
20279	Alak	alk	to tie/bind		tɔːm	t ɔː m	t o m	T V M	T U M	6	3465
20280	Bahnar-Golar	bdq	to tie/bind		coʔ	c o ʔ	T o 7	K V H	C U H	7	3466
20281	Bahnar-Kontum	bdq	to tie/bind		coʔ	c o ʔ	T o 7	K V H	C U H	7	3466
20282	Bahnar-Pleiku	bdq	to tie/bind		coʔ	c o ʔ	T o 7	K V H	C U H	7	3466
20283	Brao	brb	to tie/bind		bɨk	b ɨ k	b I k	P V K	P I K	5	3464
20286	Cua	cua	to tie/bind		bɛc	b ɛ c	b E T	P V K	P E C	5	3464
20287	Halang	hal	to tie/bind		be̤ʔ	b e̤ ʔ	b e 7	P V H	P E H	5	3464
20288	Jeh	jeh	to tie/bind		rih	r i h	r i h	R V H	R I H	8	3467
20289	Jru-Laven	lbo	to tie/bind		bɨk	b ɨ k	b I k	P V K	P I K	5	3464
20293	Mnong-Rölöm	mng	to tie/bind		kat	k a t	k a t	K V T	K A T	9	3468
20294	Mnong-Rölöm	mng	to tie/bind		cap	c a p	T a p	K V P	C A P	10	3437
20295	Nyaheun	nev	to tie/bind		bɨk	b ɨ k	b I k	P V K	P I K	5	3464
20296	Rengao	ren	to tie/bind		kə̤t	k ə̤ t	k I t	K V T	K E T	9	3468
20298	Sedang	sed	to tie/bind		pa	p a	p a	P V	P A	5	3464
20299	Sre	kpm	to tie/bind		kət	k ə t	k I t	K V T	K E T	9	3468
20300	Stieng	sti	to tie/bind		kɔt	k ɔ t	k o t	K V T	K U T	9	3468
20303	Bru-Talan	oog	to tie/bind		riʔ	r i ʔ	r i 7	R V H	R I H	4	3458
20304	Bru-Talan	oog	to tie/bind		cɔʔ	c ɔ ʔ	T o 7	K V H	C U H	7	3466
20305	Bru-Ubon	bru	to tie/bind		sat	s a t	s a t	S V T	S A T	11	3438
20306	In	irr	to tie/bind		cɔʔ	c ɔ ʔ	T o 7	K V H	C U H	7	3466
20307	Katang	kgd	to tie/bind		sat	s a t	s a t	S V T	S A T	11	3438
20308	Katu-AnDiem	ktv	to tie/bind		cɔʔ	c ɔ ʔ	T o 7	K V H	C U H	7	3466
20309	Katu-AnDiem	ktv	to tie/bind		klɔːjʔ	k l ɔː j ʔ	k l o y 7	K R V J H	K L U J H	12	3439
20310	Katu-AnDiem	ktv	to tie/bind		kətɔŋ	k ə t ɔ ŋ	k I t o N	K V T V N	K E T U N	13	3440
20315	Kui(Sriwises1978)	kdt	to tie/bind		sat	s a t	s a t	S V T	S A T	11	3438
20316	Kui(Huffman1979)	kdt	to tie/bind		mon	m o n	m o n	M V N	M U N	17	3441
20317	Kui(Huffman1979)	kdt	to tie/bind		tan	t a n	t a n	T V N	T A N	18	3442
20319	Mankong	sss	to tie/bind		ri̤ʔ	r i̤ ʔ	r i 7	R V H	R I H	4	3458
20320	Mankong	sss	to tie/bind		cɑʔ	c ɑ ʔ	T o 7	K V H	C A H	7	3466
20321	Nge'	ngt	to tie/bind		kɨn	k ɨ n	k I n	K V N	K I N	19	3443
20322	Pacoh	pac	to tie/bind		klɔːj	k l ɔː j	k l o y	K R V J	K L U J	12	3439
20323	Pacoh	pac	to tie/bind		rḛːt	r ḛː t	r e t	R V T	R E T	4	3458
20324	Pacoh	pac	to tie/bind		tɔ̰ŋ	t ɔ̰ ŋ	t o N	T V N	T U N	13	3440
20325	So-Khammouane	sss	to tie/bind		ra̤t	r a̤ t	r a t	R V T	R A T	4	3458
20326	So-Khammouane	sss	to tie/bind		cɑʔ	c ɑ ʔ	T o 7	K V H	C A H	7	3466
20327	So-SakonNakhon	sss	to tie/bind		ra̤t	r a̤ t	r a t	R V T	R A T	4	3458
20328	So-SakonNakhon	sss	to tie/bind		cɑʔ	c ɑ ʔ	T o 7	K V H	C A H	7	3466
20329	Souei-Saravan	kdt	to tie/bind		sɛt	s ɛ t	s E t	S V T	S E T	11	3438
20330	TaOi	tto	to tie/bind		riʔ	r i ʔ	r i 7	R V H	R I H	4	3458
20331	TaOi	tto	to tie/bind		kəwat	k ə w a t	k I w a t	K V W V T	K E W A T	20	3444
20332	TaOi	tto	to tie/bind		kətanˀ	k ə t a nˀ	k I t a n	K V T V N	K E T A N	21	3445
20333	Khasi	khi	to tie/bind		teʔ	t e ʔ	t e 7	T V H	T E H	22	3446
20335	Pnar	pbv	to tie/bind		kdɔʔ	k d ɔ ʔ	k d o 7	K T V H	K T U H	23	3447
20336	War-Lamin	aml	to tie/bind		kʊt	k ʊ t	k u t	K V T	K Y T	9	3468
20337	Khmer-Surin	kxm	to tie/bind		rɯt	r ɯ t	r u t	R V T	R I T	4	3458
20338	Khmer-Standard	khm	to tie/bind		cɑːŋ	c ɑː ŋ	T o N	K V N	C A N	24	3448
20339	Idu	tyh	to tie/bind		tɔ́ʔ	t ɔ́ ʔ	t o 7	T V H	T U H	22	3446
20340	Khmu-Cuang	kjg	to tie/bind		tuk	t u k	t u k	T V K	T Y K	22	3446
20342	Khmu-Yuan	kjg	to tie/bind		túk	t ú k	t u k	T V K	T Y K	22	3446
20344	Mal-T'in	mlf	to tie/bind		tʰɔk	tʰ ɔ k	t o k	T V K	T U K	22	3446
20352	Bugan	bbh	to tie/bind		po̱³⁵	p o̱	p o	P V	P U	26	3449
20353	Mang	zng	to tie/bind		ʑat⁷	ʑ a t	Z a t	S V T	S A T	4	3458
20354	Mon	mnw	to tie/bind		tèak	t èa k	t e k	T V K	T E K	27	3450
20355	Nyahkur	cbn	to tie/bind		tʰàk	tʰ à k	t a k	T V K	T A K	27	3450
20359	Gorum	pcj	to tie/bind		ziʔ	z i ʔ	z i 7	S V H	S I H	29	3452
20362	Kharia	khr	to tie/bind		tɔl	t ɔ l	t o l	T V R	T U L	28	3451
20366	Santali	sat	to tie/bind		tol	t o l	t o l	T V R	T U L	28	3451
20367	Sora	srb	to tie/bind		tol	t o l	t o l	T V R	T U L	28	3451
20368	Car	caq	to tie/bind		kahup	k a h u p	k a h u p	K V H V P	K A H Y P	30	3453
20369	Car	caq	to tie/bind		ɲeːk	ɲ eː k	H e k	N V K	N E K	31	3454
20371	Nancowri	ncb	to tie/bind		poka	p o k a	p o k a	P V K V	P U K A	32	3455
20381	Lawa(Ratanakul)	lcp	to tie/bind		pʰuk	pʰ u k	p u k	P V K	P Y K	5	3464
20383	ManMet	mml	to tie/bind		pɤk⁵³	p ɤ k	p o k	P V K	P E K	5	3464
20385	Palaung-Dara'ang	pce	to tie/bind		păk	p ă k	p a k	P V K	P A K	5	3464
20386	Palaung-Kalaw	pce	to tie/bind		pak	p a k	p a k	P V K	P A K	5	3464
20387	Palaung-Kalaw	pce	to tie/bind		ɗaɯhʔuːŋ	ɗaɯh ʔuːŋ	d 7	T H	T H	36	3456
20389	Palaung-Namhsan	pce	to tie/bind		toʔ	t o ʔ	t o 7	T V H	T U H	22	3446
20390	Riang-Sak	ril	to tie/bind		tuk¹	t u k	t u k	T V K	T Y K	22	3446
